index,City,State,population,minimum_age_x,minimum_age_y,Hispanic,White,Black,Native,Asian,Pacific,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Employed,Unemployment,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Mean,Median,Stdev
1044,Atlanta,MI,155012,0.0,80.0,1.2,96.3,0.4,0.6,0.0,0.0,16.9,22.6,21.4,24.9,23.3,11.1,19.3,2937,16.0,82.6,7.7,0.0,3.0,0.8,6.0,27.2,77.3,13.8,8.7,0.2,36250.0,1815.0,20771.0,945.0,32140.0,24072.0,29473.0
1056,Atlantic City,NJ,1712876,0.0,80.0,18.1,57.0,14.3,0.2,8.2,0.0,15.2,23.2,29.9,29.8,24.0,8.0,8.2,128151,12.5,76.1,8.3,7.4,3.4,2.8,2.0,23.8,79.6,15.5,4.7,0.2,54461.0,1324.0,28005.0,483.0,52795.2,37665.2,47327.0
1072,Attleboro,MA,1879064,0.0,80.0,6.8,84.2,3.3,0.0,2.1,0.1,12.7,17.4,34.4,18.9,24.8,9.3,12.6,269391,9.0,82.1,9.0,2.5,2.3,0.9,3.1,27.6,81.8,13.3,4.9,0.1,56842.0,935.0,29607.0,343.0,90517.0,219289.66666666666,53775.333333333336
1089,Auburn,AL,2405700,0.0,80.0,3.0,19.15,75.80000000000001,0.75,0.2,0.0,50.5,76.3,45.5,38.1,42.3,29.200000000000003,45.0,11450,34.9,76.25,13.95,0.6,5.35,1.5499999999999998,2.25,24.65,77.6,17.7,4.6,0.1,31338.0,3988.5,17477.0,1376.5,52311.8,91381.6,46426.8
1117,Augusta,GA,8769772,0.0,80.0,5.25,53.9,35.15,0.25,2.85,0.1,34.4,51.4,72.7,36.2,51.6,17.0,22.299999999999997,137735,19.1,84.2,9.75,0.9500000000000001,2.1,0.9,2.0999999999999996,22.7,74.5,21.1,4.2,0.15000000000000002,54222.5,1616.0,25631.0,709.0,47681.13333333333,66870.86666666667,36886.333333333336
1123,Augusta,MO,56232,0.0,80.0,3.1,88.2,4.4,0.2,2.3,0.0,6.3,8.6,41.4,14.9,26.6,7.6,9.5,198960,5.1,87.0,6.0,0.2,1.0,1.0,4.8,25.3,87.1,8.6,4.1,0.1,72415.0,1141.0,32946.0,444.0,106217.5,192337.5,67116.0
1135,Aurora,CO,16967632,0.0,80.0,38.6,52.1,3.0,0.5,3.7,0.1,13.8,19.1,29.5,18.7,24.5,13.4,13.9,229743,7.9,77.6,12.0,3.7,1.2,1.2,4.4,28.8,83.6,11.3,5.0,0.1,58946.0,1016.0,25039.0,288.0,66509.5,90935.5625,44859.4375
1142,Aurora,MO,522456,0.0,80.0,8.5,87.2,0.2,0.4,1.5,0.1,20.1,30.5,25.6,15.4,19.6,13.2,26.2,14259,11.4,77.8,14.5,0.2,2.3,1.0,4.2,22.5,78.2,11.6,10.2,0.0,39033.0,3095.0,19313.0,772.0,41173.0,38141.0,29330.0
1160,Austin,TX,40975792,0.0,80.0,33.7,49.8,7.9,0.2,6.0,0.1,16.4,22.6,46.2,16.7,22.5,8.1,6.4,599597,6.0,74.3,10.1,3.5,2.1,2.7,7.4,24.8,76.5,16.0,7.4,0.2,61451.0,591.0,35168.0,316.0,80293.5875,100559.7875,55121.3125
1162,Austinville,VA,103884,0.0,80.0,2.9,95.3,0.8,0.0,0.2,0.0,16.9,22.7,26.8,18.0,20.2,14.6,20.4,13033,6.7,83.5,12.6,0.2,0.5,0.2,3.0,25.3,74.7,16.0,9.1,0.2,35000.0,2955.0,21145.0,1316.0,33930.5,32205.0,20756.0
1219,Avondale,CO,67276,0.0,80.0,42.3,53.0,1.7,0.5,0.7,0.0,19.8,27.6,30.1,22.8,25.7,9.8,11.7,65300,10.8,79.9,12.2,1.0,2.7,1.2,3.0,21.1,76.6,18.7,4.5,0.2,41286.0,901.0,22191.0,426.0,33480.0,23969.0,26784.0
1241,Azle,TX,1182764,0.0,80.0,18.2,78.2,1.2,0.7,0.4,0.0,11.7,18.3,28.5,15.6,25.1,14.0,16.8,27154,7.5,82.1,10.9,0.0,0.8,0.6,5.5,32.2,76.9,14.9,8.1,0.1,56897.0,3006.0,27208.0,1556.0,70221.0,61733.0,57379.333333333336
1282,Bainbridge,NY,225104,0.0,80.0,2.1,95.0,0.8,0.3,0.5,0.0,15.9,23.6,31.2,18.6,22.0,10.0,18.1,21652,7.1,75.9,12.5,0.7,5.0,0.8,5.2,23.7,70.2,21.4,8.0,0.5,45668.0,1824.0,23036.0,569.0,52841.0,44096.0,42015.0
1298,Baker City,OR,528880,0.0,80.0,3.8,91.8,0.3,1.2,0.7,0.2,15.2,25.0,36.7,14.2,22.5,13.8,12.8,6376,10.1,72.3,11.2,0.2,5.9,3.1,7.3,15.6,71.2,19.1,9.5,0.3,41098.0,1708.0,24360.0,1480.0,48339.666666666664,38195.0,45431.666666666664
1300,Bakersfield,CA,21669604,0.0,80.0,51.0,36.6,5.3,0.6,4.4,0.1,23.5,33.0,25.6,18.9,21.0,20.8,13.7,327294,12.7,77.8,13.9,1.1,1.4,2.9,2.9,23.6,76.3,17.2,6.2,0.2,49026.0,865.0,20644.0,228.0,59350.86842105263,89388.44736842105,42421.07894736842
1322,Baldwyn,MS,337832,0.0,80.0,2.5,67.2,27.8,0.2,0.7,0.0,18.3,28.0,30.8,16.3,24.2,8.0,20.7,37654,7.8,88.0,8.1,0.3,1.0,0.7,1.9,19.5,83.2,12.3,4.4,0.1,42784.0,1667.0,22282.0,727.0,28985.0,18437.0,29579.0
1326,Ball Ground,GA,563244,0.0,80.0,9.9,80.2,6.1,0.2,1.7,0.0,10.8,14.4,38.0,15.4,28.2,8.9,9.4,110111,6.3,80.1,8.9,0.4,0.9,1.9,7.8,32.7,83.5,10.7,5.5,0.3,68926.0,2411.0,30595.0,763.0,73421.0,62714.0,51216.5
1343,Baltimore,MD,27495204,0.0,80.0,4.6,28.1,62.3,0.2,2.6,0.0,23.7,34.2,40.5,20.8,23.1,5.6,10.0,270930,13.1,60.2,9.2,18.6,6.7,2.1,3.1,30.5,76.4,20.1,3.4,0.1,42241.0,536.0,25707.0,342.0,63442.964539007095,63328.29787234042,46122.0780141844
1388,Barceloneta,PR,1065460,0.0,80.0,99.8,0.2,0.0,0.0,0.0,0.0,54.0,62.1,19.8,28.6,21.4,16.1,14.1,3140,15.7,82.1,7.1,0.0,6.3,1.9,2.6,24.9,65.6,29.1,5.2,0.0,14994.0,2823.0,7263.0,710.0,20073.2,13524.6,18479.2
1418,Barnesville,GA,584672,0.0,80.0,2.4,67.9,28.4,0.2,0.2,0.0,23.7,36.5,24.7,19.7,21.8,9.8,23.9,9904,11.1,79.5,16.1,0.5,0.6,1.2,2.0,23.3,76.3,18.3,5.4,0.1,35774.0,2147.0,19069.0,1457.0,48963.333333333336,35453.333333333336,45141.333333333336
1420,Barnesville,MN,159808,0.0,80.0,2.3,94.7,0.3,1.1,0.2,0.0,9.9,11.2,32.6,15.1,21.9,14.6,15.9,3312,2.0,77.8,10.1,0.2,3.6,0.7,7.6,19.1,71.6,15.9,11.7,0.8,51476.0,3286.0,26862.0,1242.0,62567.0,55585.5,45699.5
1429,Barnhart,MO,436700,0.0,80.0,1.7,94.8,1.0,0.3,0.7,0.0,10.9,14.8,29.2,18.7,25.4,12.4,14.3,106972,8.3,85.8,9.8,0.2,0.5,0.4,3.1,30.3,84.6,10.3,5.0,0.2,55348.0,1230.0,25247.0,429.0,83284.0,300000.0,52211.0
1435,Barnum,IA,16544,0.0,80.0,4.2,88.9,4.0,0.3,1.1,0.0,15.2,21.4,30.5,19.8,23.3,12.0,14.4,16774,8.4,84.3,7.1,0.4,2.0,1.5,4.7,16.1,78.0,13.4,8.4,0.2,42408.0,1846.0,23718.0,841.0,52144.0,300000.0,28309.0
1440,Barranquitas,PR,1328932,0.0,80.0,99.85,0.05,0.0,0.0,0.0,0.0,117.80000000000001,139.9,58.5,40.0,52.0,27.3,22.2,14236,29.900000000000002,89.25,5.050000000000001,0.7,2.2,0.15,2.55,32.6,65.2,26.2,8.6,0.0,14714.5,1397.0,7410.0,590.0,26368.5,18700.0,25240.5
1505,Batavia,NY,988548,0.0,80.0,3.0,90.9,2.5,1.0,0.7,0.0,13.2,20.5,30.4,18.4,22.5,11.9,16.8,29675,6.7,83.2,8.6,0.4,3.4,1.6,2.9,21.9,76.6,18.0,5.2,0.2,50880.0,1652.0,25240.0,549.0,45681.666666666664,36806.0,34857.333333333336
1535,Battle Creek,NE,60940,0.0,80.0,13.9,81.7,1.0,1.2,0.7,0.0,15.0,21.5,28.8,16.9,23.9,12.1,18.3,18727,3.1,81.3,10.7,0.3,2.1,2.3,3.4,14.7,80.6,12.0,7.2,0.1,50218.0,2798.0,26083.0,1631.0,69911.0,64089.0,45583.0
1536,Battle Ground,IN,105292,0.0,80.0,7.5,90.3,0.4,0.0,0.2,0.0,9.6,12.1,22.9,15.9,22.9,13.4,24.9,11433,6.0,81.8,10.9,0.2,1.9,1.3,4.0,24.1,81.6,12.5,5.8,0.2,52154.0,3438.0,24944.0,1088.0,94781.0,87238.0,61715.0
1543,Bauxite,AR,178156,0.0,80.0,4.1,87.1,5.8,0.3,0.9,0.0,9.1,11.2,33.9,16.1,27.7,11.0,11.2,53363,5.3,85.9,9.8,0.2,0.7,0.8,2.7,25.5,76.4,18.4,5.0,0.2,55817.0,1634.0,26050.0,680.0,41559.0,36227.0,29635.0
1553,Bay City,MI,2908444,0.0,80.0,5.0,90.6,1.3,0.2,0.6,0.0,15.0,21.5,29.7,20.9,25.5,8.6,15.4,45913,9.7,86.4,8.1,0.8,1.6,0.9,2.3,21.5,83.9,11.0,5.0,0.1,45583.0,1434.0,24445.0,691.0,44849.857142857145,33964.57142857143,35451.28571428572
1555,Bay City,TX,993916,0.0,80.0,39.9,46.2,9.9,0.4,2.1,0.2,21.7,35.2,22.5,20.4,23.8,17.3,16.1,15874,6.4,80.8,13.7,0.7,2.3,0.5,1.9,23.1,77.4,15.6,7.0,0.0,40797.0,3834.0,21693.0,1100.0,68439.0,64415.5,45105.0
1564,Bayamon,PR,9058720,0.0,80.0,99.2,0.5,0.1,0.0,0.1,0.0,35.6,49.5,33.4,17.5,33.6,7.6,8.0,68598,16.1,75.2,12.9,4.8,2.0,3.3,1.9,35.6,70.9,20.8,8.2,0.2,24430.0,726.0,13068.0,321.0,31181.956521739132,23947.391304347828,27125.91304347826
1576,Bayport,NY,349536,0.0,80.0,17.8,69.6,7.1,0.1,3.7,0.0,7.0,8.7,37.8,17.5,25.7,9.4,9.5,735010,6.4,79.3,7.9,6.5,1.6,1.2,3.5,31.4,77.1,18.1,4.7,0.1,88663.0,826.0,37634.0,304.0,101016.0,82402.5,69668.0
1587,Beach Haven,NJ,293876,0.0,80.0,8.8,85.1,2.9,0.0,1.9,0.0,11.3,20.0,34.5,18.5,27.4,10.7,8.9,246680,8.8,82.5,7.5,2.1,1.6,1.6,4.7,30.9,78.0,16.3,5.4,0.2,61994.0,705.0,31200.0,344.0,0.0,0.0,0.0
1595,Bealeton,VA,366652,0.0,80.0,7.0,81.1,7.4,0.1,1.2,0.0,5.6,6.7,42.6,15.4,22.3,12.2,7.5,34515,5.0,78.8,9.9,1.4,1.6,0.9,7.2,39.8,73.0,20.0,6.7,0.3,91609.0,3727.0,41255.0,1495.0,92289.66666666667,82551.66666666667,54851.0
1624,Beattyville,KY,327492,0.0,80.0,0.5,98.3,0.4,0.3,0.0,0.0,43.0,59.0,22.0,29.5,22.1,13.1,13.3,1967,9.7,79.8,14.1,0.0,1.1,0.0,5.1,32.5,65.6,30.8,3.7,0.0,20504.0,2614.0,13901.0,1426.0,34528.0,29776.0,30530.0
1627,Beaufort,SC,2297592,0.0,80.0,11.5,66.9,18.4,0.2,1.2,0.0,12.8,21.2,33.6,24.3,24.9,9.8,7.6,70487,7.2,75.5,11.5,0.5,2.7,2.8,6.9,21.9,79.0,14.6,6.2,0.2,57048.0,1508.0,32401.0,892.0,64788.333333333336,97061.5,45996.666666666664
1660,Beaverton,MI,400488,0.0,80.0,1.8,95.1,0.4,0.5,0.2,0.0,26.1,41.4,23.8,23.6,22.9,12.3,17.4,10708,13.2,80.9,8.7,1.1,2.8,1.9,4.6,26.3,78.7,12.1,8.7,0.5,33015.0,1106.0,19181.0,780.0,47477.0,36773.0,42273.0
1661,Beaverton,OR,7973812,0.0,80.0,16.2,68.2,1.8,0.4,9.2,0.4,11.8,15.6,43.9,15.8,23.6,7.1,9.6,276371,7.6,73.4,10.4,6.3,2.7,1.9,5.3,24.5,84.4,9.6,5.9,0.1,66754.0,739.0,32369.0,447.0,77326.35714285714,130753.64285714286,50075.21428571428
1711,Beeville,TX,1206876,0.0,80.0,57.3,33.1,8.6,0.5,0.2,0.0,21.2,35.6,21.3,26.4,22.4,14.5,15.5,10451,7.0,81.0,13.2,0.0,2.4,1.5,1.9,23.0,70.5,22.7,6.7,0.2,42302.0,3403.0,17209.0,1280.0,49061.0,46535.0,33257.666666666664
1722,Belden,MS,204644,0.0,80.0,6.1,77.4,15.1,0.1,0.3,0.0,16.2,21.4,22.8,10.7,25.7,7.9,32.9,13476,6.6,86.6,9.0,0.1,0.7,1.5,2.1,24.1,82.9,11.7,5.3,0.1,40645.0,1487.0,19695.0,1205.0,54439.666666666664,40468.0,51529.333333333336
1753,Bella Vista,CA,53636,0.0,80.0,9.2,81.2,1.0,2.2,2.6,0.2,18.0,23.5,31.4,21.4,27.4,10.8,8.9,69261,10.3,81.9,8.1,0.7,2.1,1.8,5.5,20.0,72.9,16.7,10.3,0.2,44620.0,1209.0,24107.0,471.0,64201.0,53157.0,48844.5
1754,Bellaire,MI,175384,0.0,80.0,1.9,95.2,0.3,0.9,0.3,0.0,14.5,24.7,26.3,23.0,22.3,11.0,17.4,9528,9.7,74.3,14.7,0.6,2.2,1.1,7.0,24.5,78.2,11.5,10.0,0.3,46845.0,1762.0,27155.0,1176.0,50147.0,37585.0,41586.0
1784,Belleville,IL,4112504,0.0,80.0,3.7,62.5,29.7,0.2,1.3,0.0,18.2,28.3,34.7,19.5,24.7,8.1,13.0,116537,8.9,81.9,7.6,4.3,1.7,1.3,3.2,24.4,79.8,16.1,4.0,0.1,49895.0,1296.0,26738.0,552.0,64304.42857142857,156349.2857142857,49759.142857142855
1795,Bellevue,NE,2637052,0.0,80.0,8.1,82.6,3.9,0.4,2.1,0.1,6.4,9.2,41.7,15.0,25.3,8.8,9.2,87645,4.4,86.9,8.2,0.2,0.6,1.0,3.1,20.6,80.1,15.8,4.1,0.1,70543.0,1185.0,30902.0,475.0,66586.57142857143,123008.57142857143,42842.57142857143
1812,Bells,TX,136356,0.0,80.0,12.3,77.1,5.9,1.2,1.1,0.1,16.2,22.9,31.4,18.2,24.9,11.2,14.3,54835,7.8,78.8,12.1,0.4,1.9,1.2,5.6,25.0,78.4,13.8,7.5,0.3,47952.0,1896.0,25033.0,640.0,59187.0,46459.0,48501.0
1829,Belmont,NY,108988,0.0,80.0,1.5,94.8,1.3,0.3,1.2,0.0,16.9,25.1,32.1,21.0,19.5,11.7,15.8,20410,9.2,74.3,9.1,0.6,11.5,1.5,3.0,21.4,73.9,18.8,7.1,0.2,42776.0,1315.0,20940.0,626.0,46554.0,39086.0,35590.0
1838,Belpre,OH,428604,0.0,80.0,1.0,95.4,1.1,0.2,0.7,0.0,16.4,21.5,30.4,16.9,25.4,10.4,16.9,26082,6.8,85.6,8.0,0.2,2.8,0.8,2.5,22.4,80.0,15.0,4.8,0.1,43509.0,2272.0,24013.0,840.0,46204.0,30758.5,39709.0
1870,Bend,OR,4552900,0.0,80.0,7.4,88.8,0.3,0.9,0.3,0.1,19.4,28.2,22.3,25.2,26.0,9.6,16.9,8014,13.5,79.8,9.0,0.0,3.8,1.4,6.0,21.3,74.7,15.1,10.0,0.1,37106.0,3149.0,21496.0,1310.0,64329.42857142857,87141.42857142857,47044.71428571428
1883,Benicia,CA,1177088,0.0,80.0,25.3,39.8,13.5,0.3,14.6,0.8,13.4,19.0,32.5,20.1,25.3,10.1,12.0,187021,11.4,76.6,13.7,2.8,1.7,1.5,3.8,30.1,74.2,19.7,6.0,0.1,66828.0,1238.0,29185.0,475.0,89735.66666666667,148597.0,52404.333333333336
1885,Benkelman,NE,56364,0.0,80.0,9.9,88.8,0.1,0.0,0.0,0.0,7.6,10.8,41.3,9.1,16.4,22.5,10.6,932,4.0,76.6,2.6,0.4,7.5,2.2,10.6,14.0,60.9,19.3,19.7,0.0,42500.0,7445.0,28870.0,3837.0,59577.0,42902.0,54263.0
1897,Bennington,VT,628232,0.0,80.0,1.7,95.0,0.5,0.2,0.5,0.0,13.5,23.6,34.1,20.1,22.5,9.6,13.7,18014,5.7,75.9,9.4,0.3,5.8,1.8,6.7,19.1,77.4,10.1,12.4,0.1,49573.0,2146.0,29296.0,1193.0,55777.0,45293.75,42081.0
1931,Benzonia,MI,83952,0.0,80.0,2.1,94.3,0.3,1.2,0.3,0.0,11.6,15.0,29.7,22.2,22.5,12.5,13.2,7579,8.4,76.8,13.1,1.8,2.1,1.1,5.2,25.9,78.0,14.9,7.0,0.1,47388.0,2287.0,25023.0,987.0,50498.5,40235.5,40592.0
1933,Berea,KY,1058684,0.0,80.0,1.2,96.9,0.65,0.0,0.05,0.0,53.099999999999994,76.19999999999999,58.0,25.8,46.599999999999994,26.4,43.2,11131,23.700000000000003,80.65,13.45,0.8999999999999999,0.75,1.1,3.0500000000000003,30.650000000000002,74.95,18.85,6.2,0.0,37034.5,2407.0,19486.0,1567.0,48847.5,39655.5,36003.0
1949,Berkeley Springs,WV,544632,0.0,80.0,1.3,96.1,0.8,0.1,0.4,0.0,12.9,14.3,30.9,19.0,19.0,15.8,15.2,7144,12.3,79.7,15.4,0.0,1.6,0.7,2.7,33.1,72.5,19.9,7.6,0.0,39324.0,4539.0,23456.0,1807.0,62284.0,40677.0,55008.0
1969,Bernalillo,NM,439516,0.0,80.0,36.9,45.5,1.9,11.9,1.3,0.0,14.2,18.6,39.7,17.5,25.0,10.0,7.8,58433,9.2,81.9,8.3,1.2,1.3,1.5,5.7,29.2,72.3,21.4,6.2,0.1,58982.0,1834.0,26742.0,708.0,71192.0,65870.0,53476.0
1991,Berthoud,CO,447920,0.0,80.0,28.7,66.9,1.0,0.5,1.3,0.1,12.9,16.5,33.1,16.8,23.3,13.1,13.7,129395,6.6,79.2,10.9,0.6,2.3,1.8,5.2,26.3,80.3,13.1,6.4,0.2,60572.0,923.0,26751.0,415.0,96932.5,86088.0,66207.5
1997,Berwick,LA,217184,0.0,80.0,6.2,56.5,31.1,1.2,1.6,0.0,22.4,30.6,25.3,19.2,21.5,12.3,21.7,21161,12.2,81.5,11.0,0.4,2.7,3.0,1.4,21.9,80.4,14.9,4.7,0.0,40781.0,1518.0,21847.0,746.0,80366.0,68375.0,63645.0
2005,Bessemer,MI,116864,0.0,80.0,1.2,90.1,4.5,2.4,0.5,0.1,20.2,34.0,28.4,24.8,17.1,10.9,18.9,5759,9.5,80.8,10.6,0.7,4.0,1.4,2.5,17.5,76.0,19.5,4.3,0.2,35686.0,1379.0,21008.0,1284.0,51134.0,37334.0,43961.0
2036,Bethlehem,GA,545952,0.0,80.0,20.3,41.2,24.7,0.2,11.0,0.0,13.8,19.8,37.6,16.0,26.6,10.1,9.7,410562,8.3,79.8,11.5,1.1,1.0,1.3,5.4,32.1,83.2,10.1,6.3,0.3,60289.0,691.0,25831.0,370.0,55936.0,130482.33333333333,38958.666666666664
2040,Bethlehem,PA,5253204,0.0,80.0,11.7,78.9,4.5,0.1,2.7,0.0,9.4,13.0,35.0,17.3,24.7,8.3,14.7,144854,7.3,83.4,7.8,1.7,2.5,1.2,3.4,27.7,84.6,10.6,4.7,0.1,60972.0,1027.0,30176.0,560.0,69758.83333333333,138517.66666666666,47680.666666666664
2043,Bethune,CO,19668,0.0,80.0,18.9,75.9,4.2,0.3,0.3,0.2,16.4,25.4,31.4,18.1,22.7,19.1,8.7,3421,5.9,76.5,11.1,0.7,3.1,1.0,7.6,12.3,62.9,22.9,14.0,0.2,40603.0,5333.0,21769.0,2842.0,43753.0,40224.0,25512.0
2076,Biddeford,ME,994488,0.0,80.0,1.6,94.9,0.7,0.3,1.1,0.0,9.8,11.5,34.1,19.0,24.4,9.9,12.6,103506,5.9,79.6,9.8,0.7,2.4,1.4,6.1,27.8,78.1,14.0,7.7,0.2,57919.0,1817.0,30705.0,689.0,74229.66666666667,136211.33333333334,50905.666666666664
2116,Big Rock,TN,78892,0.0,80.0,2.4,92.1,1.6,1.2,1.2,0.0,19.5,28.9,31.7,19.4,21.3,11.1,16.5,4818,10.1,83.8,9.1,0.1,1.8,2.3,2.9,34.4,65.6,28.5,5.7,0.2,42023.0,5798.0,21475.0,1613.0,0.0,0.0,0.0
2120,Big Sandy,TN,143440,0.0,80.0,2.1,93.3,3.5,0.2,0.5,0.0,22.8,31.1,23.1,20.6,20.9,11.7,23.7,5844,14.3,83.6,12.0,0.1,0.6,1.5,2.3,24.5,73.6,18.4,7.8,0.2,33240.0,2655.0,19285.0,1055.0,53931.0,42900.0,47964.0
2124,Big Spring,TX,1456928,0.0,80.0,34.1,65.9,0.0,0.0,0.0,0.0,3.4,0.0,44.1,5.0,19.2,27.3,4.4,499,2.5,81.1,5.8,0.0,2.6,1.2,9.3,21.0,68.5,17.0,14.4,0.0,67303.0,17246.0,35054.0,6846.0,65292.666666666664,48141.666666666664,51461.0
2145,Billings,MT,5508096,0.0,80.0,5.2,87.4,0.6,4.1,0.7,0.1,11.5,14.4,33.1,18.9,25.3,12.1,10.7,78572,4.1,80.5,10.5,1.0,2.8,1.5,3.7,19.2,82.3,10.6,6.9,0.2,52802.0,1409.0,29576.0,784.0,55707.916666666664,89123.41666666667,38548.416666666664
2176,Birmingham,AL,21324292,0.0,80.0,3.8,51.0,42.2,0.2,1.6,0.0,18.8,27.8,38.7,17.0,25.2,7.4,11.6,293202,9.1,84.9,9.3,0.9,1.3,1.0,2.5,23.6,80.9,14.4,4.6,0.2,45610.0,910.0,27240.0,404.0,48808.166666666664,46903.27777777778,36507.833333333336
2187,Bishop,CA,593384,0.0,80.0,23.950000000000003,65.65,0.7,5.8999999999999995,1.2000000000000002,0.3,16.3,19.9,73.6,47.400000000000006,44.6,18.5,15.8,15431,20.2,58.8,7.85,6.4,11.7,6.1,9.15,16.75,62.4,27.0,10.15,0.45,51449.5,6507.0,28643.5,1845.5,91625.0,84997.0,51673.0
2197,Bismarck,ND,3364944,0.0,80.0,1.7,91.1,0.9,3.8,0.6,0.0,8.2,10.2,38.5,15.6,24.0,12.7,9.2,49375,2.3,82.2,10.3,0.2,2.2,1.0,4.1,18.2,76.5,17.9,5.4,0.2,65254.0,1780.0,34813.0,995.0,63028.166666666664,89057.0,40862.5
2224,Black River,NY,123948,0.0,80.0,6.9,82.7,5.1,0.3,1.4,0.2,15.1,22.3,32.3,21.5,25.1,11.2,9.8,44732,10.6,75.9,11.1,0.4,6.8,1.9,4.0,17.8,67.0,26.2,6.7,0.1,49505.0,1562.0,23659.0,463.0,91861.0,179950.5,39816.5
2225,Black River Falls,WI,460680,0.0,80.0,4.0,91.6,1.0,0.9,0.7,0.0,15.1,23.9,28.0,18.3,21.5,10.4,21.8,20936,6.5,81.4,9.0,0.3,2.8,2.8,3.7,20.1,71.9,20.6,7.2,0.3,50694.0,1587.0,23709.0,519.0,51554.0,41979.0,41376.0
2233,Blacksburg,VA,2316600,0.0,80.0,3.0,84.5,4.1,0.2,6.1,0.0,24.8,16.9,46.6,19.0,21.2,4.9,8.3,45648,5.6,75.5,8.1,5.2,4.3,2.6,4.3,18.4,65.5,30.6,3.8,0.0,46663.0,2521.0,25368.0,817.0,48607.4,29092.8,48259.6
2238,Blackstone,VA,308176,0.0,80.0,3.9,55.1,38.5,0.3,0.6,0.0,24.1,27.3,27.3,27.0,20.9,10.8,14.1,5644,10.8,83.0,11.4,0.2,0.4,2.9,2.0,26.8,62.8,32.5,4.7,0.0,36284.0,1965.0,18917.0,1588.0,54073.0,39944.0,40068.0
2283,Blanchester,OH,399696,0.0,80.0,1.65,93.9,1.95,0.15000000000000002,0.65,0.0,26.6,36.3,63.5,31.299999999999997,53.0,18.7,33.5,115667,14.7,85.4,6.95,0.44999999999999996,2.05,1.0499999999999998,4.15,27.1,83.8,10.6,5.4,0.2,53796.0,1460.5,26163.5,867.5,74492.0,64467.0,42863.0
2286,Blanco,TX,223080,0.0,80.0,19.0,77.9,0.1,0.8,0.5,0.0,9.0,14.3,36.3,20.7,19.3,15.5,8.2,4670,6.4,76.3,14.2,0.0,3.1,1.0,5.5,26.0,70.4,17.5,11.8,0.3,55504.0,4992.0,29148.0,2461.0,69478.0,44979.0,58323.0
2320,Bloomfield,KY,151184,0.0,80.0,3.7,88.3,5.9,0.1,0.2,0.0,17.6,20.5,25.1,14.9,21.5,13.3,25.2,5468,6.1,82.0,11.1,1.3,3.1,0.9,1.5,26.1,76.7,13.7,9.4,0.2,40976.0,5053.0,19793.0,945.0,68120.0,300000.0,61760.0
2336,Bloomingdale,MI,94556,0.0,80.0,10.9,81.9,3.5,0.6,0.6,0.0,18.8,27.5,29.1,19.7,21.1,12.7,17.5,32252,8.4,83.3,7.9,0.3,3.5,1.2,3.9,24.8,80.6,12.4,6.8,0.2,46008.0,1763.0,22358.0,620.0,67641.0,51629.0,57056.0
2362,Blountsville,AL,345136,0.0,80.0,8.6,87.9,1.5,0.3,0.1,0.0,16.7,27.2,28.5,14.1,23.9,13.5,19.9,22189,7.7,84.9,11.2,0.4,0.9,0.4,2.3,34.9,82.0,13.5,4.2,0.4,45813.0,3141.0,20532.0,708.0,47717.0,30660.0,46395.0
2388,Blue Ridge,TX,143528,0.0,80.0,10.3,79.7,6.8,0.3,0.6,0.1,17.2,22.5,31.5,16.6,22.6,12.9,16.4,13259,6.7,81.4,10.4,0.1,1.5,1.4,5.2,29.4,73.1,19.8,7.1,0.1,44071.0,2934.0,20545.0,696.0,79883.0,68382.0,62503.0
2395,Blue Springs,MO,2438260,0.0,80.0,8.7,62.8,23.5,0.4,1.7,0.2,17.9,27.2,36.1,18.5,25.9,7.4,12.1,326275,7.6,81.9,8.1,2.4,1.8,1.5,4.2,23.0,82.7,12.3,4.9,0.1,46869.0,583.0,26629.0,351.0,80676.25,68780.75,50390.75
2444,Bogata,TX,105336,0.0,80.0,7.2,73.1,17.6,0.4,0.1,0.0,18.8,24.2,22.5,19.2,19.6,17.9,20.8,4697,7.2,82.5,10.6,0.0,2.2,1.6,3.2,30.4,68.5,17.4,13.8,0.4,31563.0,3132.0,19482.0,1501.0,48109.0,40454.0,43154.0
2456,Boise,ID,11068772,0.0,80.0,3.6,92.4,0.5,1.4,0.1,0.3,14.5,19.5,36.8,14.6,25.1,12.0,11.5,2768,10.5,67.8,12.6,0.7,4.8,1.1,12.9,37.9,62.7,25.8,11.2,0.3,44238.0,6671.0,27276.0,2490.0,63788.88888888889,90399.27777777778,47396.833333333336
2500,Bonesteel,SD,22264,0.0,80.0,0.8,88.4,0.0,7.1,1.1,0.0,18.4,26.7,37.1,18.1,21.4,14.3,9.0,2007,2.1,70.9,11.1,0.0,6.8,1.4,9.8,14.9,63.1,17.6,18.6,0.7,37540.0,3223.0,24035.0,1578.0,52682.0,300000.0,12270.0
2506,Bonita Springs,FL,2204444,0.0,80.0,26.5,64.5,6.6,0.2,1.2,0.0,14.1,24.7,29.7,24.8,25.3,12.7,7.5,141106,7.8,74.6,11.0,2.6,1.5,3.3,7.0,24.0,83.8,8.5,7.4,0.2,57452.0,1354.0,38297.0,939.0,54302.0,41008.0,43756.5
