index,City,State,population,minimum_age_x,minimum_age_y
654,Annada,MO,5456,0.0,80.0
655,Annandale,MN,304348,0.0,80.0
656,Annandale,NJ,372768,0.0,80.0
657,Annandale,VA,2426028,0.0,80.0
658,Annandale On Hudson,NY,61292,0.0,80.0
659,Annapolis,CA,17380,0.0,80.0
660,Annapolis,IL,18216,0.0,80.0
661,Annapolis,MD,3086820,0.0,80.0
662,Annapolis,MO,70444,0.0,80.0
663,Annapolis Junction,MD,88,0.0,80.0
664,Annawan,IL,53680,0.0,80.0
665,Anniston,AL,3062004,0.0,80.0
666,Anniston,MO,9768,0.0,80.0
667,Annona,TX,34716,0.0,80.0
668,Annville,KY,125048,0.0,80.0
669,Annville,PA,498212,0.0,80.0
670,Anoka,MN,2017092,0.0,80.0
671,Anselmo,NE,22924,0.0,80.0
672,Ansley,NE,39424,0.0,80.0
673,Anson,ME,92884,0.0,80.0
674,Anson,TX,151052,0.0,80.0
675,Ansonia,CT,827992,0.0,80.0
676,Ansonia,OH,97064,0.0,80.0
677,Ansonville,NC,26312,0.0,80.0
678,Ansted,WV,80784,0.0,80.0
679,Antelope,CA,1972212,0.0,80.0
680,Antelope,MT,5412,0.0,80.0
681,Antelope,OR,9856,0.0,80.0
682,Anthem,AZ,1772144,0.0,80.0
683,Anthon,IA,44264,0.0,80.0
684,Anthony,FL,177584,0.0,80.0
685,Anthony,KS,111188,0.0,80.0
686,Anthony,NM,803880,0.0,80.0
687,Anthony,TX,312092,0.0,80.0
688,Antigo,WI,563508,0.0,80.0
689,Antimony,UT,8404,0.0,80.0
690,Antioch,CA,4471412,0.0,80.0
691,Antioch,IL,1057276,0.0,80.0
692,Antioch,TN,3437104,0.0,80.0
693,Antler,ND,9020,0.0,80.0
694,Antlers,OK,259512,0.0,80.0
695,Antoine,AR,5368,0.0,80.0
696,Anton,CO,6644,0.0,80.0
697,Anton,TX,68244,0.0,80.0
698,Anton Chico,NM,32692,0.0,80.0
699,Antonito,CO,97504,0.0,80.0
700,Antrim,NH,116732,0.0,80.0
701,Antwerp,NY,74712,0.0,80.0
702,Antwerp,OH,152460,0.0,80.0
703,Anvik,AK,3740,0.0,80.0
704,Anza,CA,205480,0.0,80.0
705,Apache,OK,161568,0.0,80.0
706,Apalachicola,FL,166760,0.0,80.0
707,Apalachin,NY,353804,0.0,80.0
708,Apex,NC,2163304,0.0,80.0
709,Apison,TN,160776,0.0,80.0
710,Aplington,IA,77132,0.0,80.0
711,Apollo,PA,595848,0.0,80.0
712,Apollo Beach,FL,612964,0.0,80.0
713,Apopka,FL,3820476,0.0,80.0
714,Appalachia,VA,126808,0.0,80.0
715,Apple Creek,OH,340560,0.0,80.0
716,Apple Grove,WV,44484,0.0,80.0
717,Apple River,IL,50732,0.0,80.0
718,Apple Springs,TX,46068,0.0,80.0
719,Apple Valley,CA,3347608,0.0,80.0
720,Applegate,CA,39072,0.0,80.0
721,Applegate,MI,62260,0.0,80.0
722,Appleton,MN,85184,0.0,80.0
723,Appleton,NY,64196,0.0,80.0
724,Appleton,WA,8668,0.0,80.0
725,Appleton,WI,5033864,0.0,80.0
726,Appleton City,MO,77880,0.0,80.0
727,Appling,GA,274472,0.0,80.0
728,Appomattox,VA,396220,0.0,80.0
729,Aptos,CA,1030260,0.0,80.0
730,Apulia Station,NY,6556,0.0,80.0
731,Aquasco,MD,39908,0.0,80.0
732,Aquebogue,NY,6424,0.0,80.0
733,Aquilla,TX,43824,0.0,80.0
734,Arab,AL,726396,0.0,80.0
735,Arabi,GA,54604,0.0,80.0
736,Arabi,LA,157696,0.0,80.0
737,Aragon,GA,205216,0.0,80.0
738,Aragon,NM,6644,0.0,80.0
739,Aransas Pass,TX,518584,0.0,80.0
740,Arapaho,OK,51656,0.0,80.0
741,Arapahoe,CO,10384,0.0,80.0
742,Arapahoe,NC,64988,0.0,80.0
743,Arapahoe,NE,55836,0.0,80.0
744,Arapahoe,WY,18436,0.0,80.0
745,Ararat,NC,93676,0.0,80.0
746,Ararat,VA,117612,0.0,80.0
747,Arbela,MO,22000,0.0,80.0
748,Arboles,CO,11616,0.0,80.0
749,Arbon,ID,5896,0.0,80.0
750,Arbovale,WV,25432,0.0,80.0
751,Arbuckle,CA,203368,0.0,80.0
752,Arbyrd,MO,42196,0.0,80.0
753,Arcade,NY,244948,0.0,80.0
754,Arcadia,CA,2807156,0.0,80.0
755,Arcadia,FL,1346708,0.0,80.0
756,Arcadia,IA,32780,0.0,80.0
757,Arcadia,IN,143572,0.0,80.0
758,Arcadia,KS,36916,0.0,80.0
759,Arcadia,LA,192324,0.0,80.0
760,Arcadia,MI,29216,0.0,80.0
761,Arcadia,MO,53196,0.0,80.0
762,Arcadia,NE,25344,0.0,80.0
763,Arcadia,OH,52184,0.0,80.0
764,Arcadia,OK,95172,0.0,80.0
765,Arcadia,PA,6600,0.0,80.0
766,Arcadia,SC,22968,0.0,80.0
767,Arcadia,WI,221496,0.0,80.0
768,Arcanum,OH,315964,0.0,80.0
769,Arcata,CA,876876,0.0,80.0
770,Arch Cape,OR,8668,0.0,80.0
771,Archbald,PA,306020,0.0,80.0
772,Archbold,OH,294492,0.0,80.0
773,Archer,FL,335764,0.0,80.0
774,Archer,IA,12144,0.0,80.0
775,Archer,NE,7788,0.0,80.0
776,Archer City,TX,87692,0.0,80.0
777,Archie,MO,98824,0.0,80.0
778,Arco,ID,70664,0.0,80.0
779,Arco,MN,10252,0.0,80.0
780,Arcola,IL,193204,0.0,80.0
781,Arcola,IN,2596,0.0,80.0
782,Arcola,MO,8932,0.0,80.0
783,Arcola,MS,22968,0.0,80.0
784,Arctic Village,AK,6688,0.0,80.0
785,Ardara,PA,16720,0.0,80.0
786,Arden,NC,811976,0.0,80.0
787,Arden,NY,880,0.0,80.0
788,Ardenvoir,WA,3080,0.0,80.0
789,Ardmore,AL,224268,0.0,80.0
790,Ardmore,OK,1508408,0.0,80.0
791,Ardmore,PA,539792,0.0,80.0
792,Ardmore,TN,121396,0.0,80.0
793,Ardsley,NY,233376,0.0,80.0
794,Ardsley On Hudson,NY,4488,0.0,80.0
795,Arecibo,PR,2889436,0.0,80.0
796,Aredale,IA,7348,0.0,80.0
797,Arena,WI,84876,0.0,80.0
798,Arenas Valley,NM,56848,0.0,80.0
799,Arenzville,IL,46156,0.0,80.0
800,Argenta,IL,115588,0.0,80.0
801,Argillite,KY,80388,0.0,80.0
802,Argonia,KS,35552,0.0,80.0
803,Argonne,WI,52580,0.0,80.0
804,Argos,IN,167640,0.0,80.0
805,Argusville,ND,37136,0.0,80.0
806,Argyle,GA,5192,0.0,80.0
807,Argyle,IA,25828,0.0,80.0
808,Argyle,MN,43604,0.0,80.0
809,Argyle,MO,17688,0.0,80.0
810,Argyle,NY,150788,0.0,80.0
811,Argyle,TX,806564,0.0,80.0
812,Argyle,WI,90244,0.0,80.0
813,Ariel,WA,44264,0.0,80.0
814,Arimo,ID,28952,0.0,80.0
815,Arion,IA,10120,0.0,80.0
816,Aripeka,FL,4356,0.0,80.0
817,Aristes,PA,14124,0.0,80.0
818,Ariton,AL,119636,0.0,80.0
819,Arivaca,AZ,29964,0.0,80.0
820,Arjay,KY,54340,0.0,80.0
821,Arkadelphia,AR,718828,0.0,80.0
822,Arkansas City,AR,17556,0.0,80.0
823,Arkansas City,KS,710512,0.0,80.0
824,Arkansaw,WI,59400,0.0,80.0
825,Arkdale,WI,78760,0.0,80.0
826,Arkoma,OK,85668,0.0,80.0
827,Arkport,NY,132748,0.0,80.0
828,Arkville,NY,35376,0.0,80.0
829,Arlee,MT,103400,0.0,80.0
830,Arley,AL,156200,0.0,80.0
831,Arlington,AL,20636,0.0,80.0
832,Arlington,AZ,32912,0.0,80.0
833,Arlington,CO,616,0.0,80.0
834,Arlington,IA,37400,0.0,80.0
835,Arlington,IL,20416,0.0,80.0
836,Arlington,IN,42196,0.0,80.0
837,Arlington,KS,32824,0.0,80.0
838,Arlington,KY,64900,0.0,80.0
839,Arlington,MA,1833040,0.0,80.0
840,Arlington,MN,136928,0.0,80.0
841,Arlington,NE,93368,0.0,80.0
842,Arlington,OH,110968,0.0,80.0
843,Arlington,OR,37048,0.0,80.0
844,Arlington,SD,87384,0.0,80.0
845,Arlington,TN,1702624,0.0,80.0
846,Arlington,TX,16142236,0.0,80.0
847,Arlington,VA,9002136,0.0,80.0
848,Arlington,VT,147532,0.0,80.0
849,Arlington,WA,1771704,0.0,80.0
850,Arlington,WI,58652,0.0,80.0
851,Arlington Heights,IL,3407580,0.0,80.0
852,Arma,KS,82544,0.0,80.0
853,Armada,MI,230912,0.0,80.0
854,Armagh,PA,39688,0.0,80.0
855,Armbrust,PA,968,0.0,80.0
856,Armington,IL,26664,0.0,80.0
857,Arminto,WY,396,0.0,80.0
858,Armona,CA,181192,0.0,80.0
859,Armonk,NY,346896,0.0,80.0
860,Armour,SD,46816,0.0,80.0
861,Armstrong,IA,61160,0.0,80.0
862,Armstrong,IL,15972,0.0,80.0
863,Armstrong,MO,30228,0.0,80.0
864,Armstrong,TX,1628,0.0,80.0
865,Armstrong Creek,WI,17864,0.0,80.0
866,Armuchee,GA,99308,0.0,80.0
867,Arnaudville,LA,426448,0.0,80.0
868,Arnegard,ND,13640,0.0,80.0
869,Arnett,OK,39952,0.0,80.0
870,Arnett,WV,26312,0.0,80.0
871,Arnold,CA,199056,0.0,80.0
872,Arnold,KS,2728,0.0,80.0
873,Arnold,MD,926376,0.0,80.0
874,Arnold,MI,1540,0.0,80.0
875,Arnold,MO,1539912,0.0,80.0
876,Arnold,NE,39468,0.0,80.0
877,Arnolds Park,IA,48752,0.0,80.0
878,Arnoldsburg,WV,51480,0.0,80.0
879,Arnoldsville,GA,62700,0.0,80.0
880,Arnot,PA,14388,0.0,80.0
881,Aroda,VA,37620,0.0,80.0
882,Aroma Park,IL,23100,0.0,80.0
883,Aromas,CA,170192,0.0,80.0
884,Arona,PA,15796,0.0,80.0
885,Arp,TX,170676,0.0,80.0
886,Arpin,WI,101904,0.0,80.0
887,Arrey,NM,36124,0.0,80.0
888,Arriba,CO,13948,0.0,80.0
889,Arrington,TN,80784,0.0,80.0
890,Arrington,VA,86152,0.0,80.0
891,Arrow Rock,MO,2288,0.0,80.0
892,Arrowsmith,IL,23892,0.0,80.0
893,Arroyo,PR,848452,0.0,80.0
894,Arroyo Grande,CA,1211628,0.0,80.0
895,Arroyo Hondo,NM,43956,0.0,80.0
896,Arroyo Seco,NM,58256,0.0,80.0
897,Art,TX,5368,0.0,80.0
898,Artemas,PA,15840,0.0,80.0
899,Artemus,KY,29876,0.0,80.0
900,Artesia,CA,713284,0.0,80.0
901,Artesia,MS,13640,0.0,80.0
902,Artesia,NM,745096,0.0,80.0
903,Artesia Wells,TX,1452,0.0,80.0
904,Artesian,SD,31504,0.0,80.0
905,Arthur,IA,16632,0.0,80.0
906,Arthur,IL,207592,0.0,80.0
907,Arthur,ND,17820,0.0,80.0
908,Arthur,NE,17204,0.0,80.0
909,Arthur City,TX,48268,0.0,80.0
910,Arthurdale,WV,33440,0.0,80.0
911,Artie,WV,9108,0.0,80.0
912,Arvada,CO,5287832,0.0,80.0
913,Arvada,WY,9416,0.0,80.0
914,Arverne,NY,807268,0.0,80.0
915,Arvilla,ND,15972,0.0,80.0
916,Arvin,CA,916124,0.0,80.0
917,Arvonia,VA,36828,0.0,80.0
918,Ary,KY,16544,0.0,80.0
919,Asbury,MO,31328,0.0,80.0
920,Asbury,NJ,177540,0.0,80.0
921,Asbury,WV,24068,0.0,80.0
922,Asbury Park,NJ,1696684,0.0,80.0
923,Ash,NC,169136,0.0,80.0
924,Ash Flat,AR,120120,0.0,80.0
925,Ash Fork,AZ,81752,0.0,80.0
926,Ash Grove,MO,159984,0.0,80.0
927,Ashaway,RI,112904,0.0,80.0
928,Ashburn,GA,279048,0.0,80.0
929,Ashburn,MO,2948,0.0,80.0
930,Ashburn,VA,3607868,0.0,80.0
931,Ashburnham,MA,265012,0.0,80.0
932,Ashby,MA,134024,0.0,80.0
933,Ashby,MN,50292,0.0,80.0
934,Ashby,NE,10340,0.0,80.0
935,Ashcamp,KY,42504,0.0,80.0
936,Ashdown,AR,385572,0.0,80.0
937,Asheboro,NC,2344496,0.0,80.0
938,Asher,OK,54296,0.0,80.0
939,Asherton,TX,52492,0.0,80.0
940,Asheville,NC,5154996,0.0,80.0
941,Ashfield,MA,64988,0.0,80.0
942,Ashfield,PA,5676,0.0,80.0
943,Ashford,AL,267652,0.0,80.0
944,Ashford,CT,193380,0.0,80.0
945,Ashford,WA,33088,0.0,80.0
946,Ashford,WV,50116,0.0,80.0
947,Ashippun,WI,6204,0.0,80.0
948,Ashkum,IL,59444,0.0,80.0
949,Ashland,AL,220132,0.0,80.0
950,Ashland,IL,82544,0.0,80.0
951,Ashland,KS,46904,0.0,80.0
952,Ashland,KY,1741696,0.0,80.0
953,Ashland,MA,720764,0.0,80.0
954,Ashland,ME,71984,0.0,80.0
955,Ashland,MO,244596,0.0,80.0
956,Ashland,MS,124696,0.0,80.0
957,Ashland,MT,50820,0.0,80.0
958,Ashland,NE,184844,0.0,80.0
959,Ashland,NH,89628,0.0,80.0
960,Ashland,NY,7436,0.0,80.0
961,Ashland,OH,1382524,0.0,80.0
962,Ashland,OR,1046716,0.0,80.0
963,Ashland,PA,331144,0.0,80.0
964,Ashland,VA,654104,0.0,80.0
965,Ashland,WI,504988,0.0,80.0
966,Ashland City,TN,747516,0.0,80.0
967,Ashley,IL,62656,0.0,80.0
968,Ashley,IN,68464,0.0,80.0
969,Ashley,MI,71148,0.0,80.0
970,Ashley,ND,46024,0.0,80.0
971,Ashley,OH,126676,0.0,80.0
972,Ashley Falls,MA,35596,0.0,80.0
973,Ashmore,IL,58212,0.0,80.0
974,Ashtabula,OH,1432904,0.0,80.0
975,Ashton,IA,37840,0.0,80.0
976,Ashton,ID,109208,0.0,80.0
977,Ashton,IL,75680,0.0,80.0
978,Ashton,MD,81092,0.0,80.0
979,Ashton,NE,16720,0.0,80.0
980,Ashton,SD,12452,0.0,80.0
981,Ashton,WV,31856,0.0,80.0
982,Ashuelot,NH,17248,0.0,80.0
983,Ashville,AL,319044,0.0,80.0
984,Ashville,NY,153208,0.0,80.0
985,Ashville,OH,466752,0.0,80.0
986,Ashville,PA,66484,0.0,80.0
987,Ashwood,OR,2640,0.0,80.0
988,Askov,MN,48840,0.0,80.0
989,Asotin,WA,81224,0.0,80.0
990,Aspen,CO,434456,0.0,80.0
991,Aspermont,TX,57112,0.0,80.0
992,Aspers,PA,132616,0.0,80.0
993,Assaria,KS,49368,0.0,80.0
994,Assawoman,VA,6776,0.0,80.0
995,Assonet,MA,179872,0.0,80.0
996,Assumption,IL,71368,0.0,80.0
997,Astatula,FL,108636,0.0,80.0
998,Aston,PA,918016,0.0,80.0
999,Astor,FL,110528,0.0,80.0
1000,Astoria,IL,82280,0.0,80.0
1001,Astoria,NY,6422680,0.0,80.0
1002,Astoria,OR,726484,0.0,80.0
1003,Astoria,SD,20900,0.0,80.0
1004,Atalissa,IA,37400,0.0,80.0
1005,Atascadero,CA,1353176,0.0,80.0
1006,Atascosa,TX,359524,0.0,80.0
1007,Atchison,KS,590392,0.0,80.0
1008,Atco,NJ,528176,0.0,80.0
1009,Atglen,PA,133276,0.0,80.0
1010,Athelstane,WI,45188,0.0,80.0
1011,Athena,OR,55880,0.0,80.0
1012,Athens,AL,2310264,0.0,80.0
1013,Athens,GA,5057052,0.0,80.0
1014,Athens,IL,169048,0.0,80.0
1015,Athens,LA,42636,0.0,80.0
1016,Athens,ME,45320,0.0,80.0
1017,Athens,MI,98648,0.0,80.0
1018,Athens,NY,130416,0.0,80.0
1019,Athens,OH,1488916,0.0,80.0
1020,Athens,PA,265276,0.0,80.0
1021,Athens,TN,1096084,0.0,80.0
1022,Athens,TX,738716,0.0,80.0
1023,Athens,WI,235312,0.0,80.0
1024,Athens,WV,89892,0.0,80.0
1025,Atherton,CA,299068,0.0,80.0
1026,Athol,ID,268752,0.0,80.0
1027,Athol,KS,6732,0.0,80.0
1028,Athol,MA,567864,0.0,80.0
1029,Athol,NY,27280,0.0,80.0
1030,Atka,AK,2640,0.0,80.0
1031,Atkins,AR,292248,0.0,80.0
1032,Atkins,IA,100628,0.0,80.0
1033,Atkins,VA,85668,0.0,80.0
1034,Atkinson,IL,60104,0.0,80.0
1035,Atkinson,NC,65956,0.0,80.0
1036,Atkinson,NE,93764,0.0,80.0
1037,Atkinson,NH,293084,0.0,80.0
1038,Atlanta,GA,39099984,0.0,80.0
1039,Atlanta,ID,1716,0.0,80.0
1040,Atlanta,IL,100188,0.0,80.0
1041,Atlanta,IN,93764,0.0,80.0
1042,Atlanta,KS,23936,0.0,80.0
1043,Atlanta,LA,34496,0.0,80.0
1044,Atlanta,MI,155012,0.0,80.0
1045,Atlanta,MO,37488,0.0,80.0
1046,Atlanta,NE,5720,0.0,80.0
1047,Atlanta,NY,25784,0.0,80.0
1048,Atlanta,TX,472780,0.0,80.0
1049,Atlantic,IA,359040,0.0,80.0
1050,Atlantic,NC,29480,0.0,80.0
1051,Atlantic,PA,61424,0.0,80.0
1052,Atlantic,VA,31944,0.0,80.0
1053,Atlantic Beach,FL,1021196,0.0,80.0
1054,Atlantic Beach,NC,123904,0.0,80.0
1055,Atlantic Beach,NY,109164,0.0,80.0
1056,Atlantic City,NJ,1712876,0.0,80.0
1057,Atlantic Highlands,NJ,369776,0.0,80.0
1058,Atlantic Mine,MI,87516,0.0,80.0
1059,Atlas,MI,6644,0.0,80.0
1060,Atlasburg,PA,15092,0.0,80.0
1061,Atmore,AL,796884,0.0,80.0
1062,Atoka,OK,438724,0.0,80.0
1063,Atoka,TN,431772,0.0,80.0
1064,Atomic City,ID,1144,0.0,80.0
1065,Atqasuk,AK,10428,0.0,80.0
1066,Attalla,AL,536844,0.0,80.0
1067,Attica,IN,272228,0.0,80.0
1068,Attica,KS,35024,0.0,80.0
1069,Attica,MI,247192,0.0,80.0
1070,Attica,NY,427592,0.0,80.0
1071,Attica,OH,102740,0.0,80.0
1072,Attleboro,MA,1879064,0.0,80.0
1073,Attleboro Falls,MA,86108,0.0,80.0
1074,Atwater,CA,1613920,0.0,80.0
1075,Atwater,MN,100232,0.0,80.0
1076,Atwater,OH,299816,0.0,80.0
1077,Atwood,CO,15268,0.0,80.0
1078,Atwood,IL,72600,0.0,80.0
1079,Atwood,IN,4972,0.0,80.0
1080,Atwood,KS,66484,0.0,80.0
1081,Atwood,OK,16544,0.0,80.0
1082,Atwood,TN,79376,0.0,80.0
1083,Au Gres,MI,138732,0.0,80.0
1084,Au Sable Forks,NY,86768,0.0,80.0
1085,Au Train,MI,27368,0.0,80.0
1086,Auberry,CA,165924,0.0,80.0
1087,Aubrey,AR,5720,0.0,80.0
1088,Aubrey,TX,969936,0.0,80.0
1089,Auburn,AL,2405700,0.0,80.0
1090,Auburn,CA,1927288,0.0,80.0
1091,Auburn,GA,630608,0.0,80.0
1092,Auburn,IA,29040,0.0,80.0
1093,Auburn,IL,247984,0.0,80.0
1094,Auburn,IN,801636,0.0,80.0
1095,Auburn,KS,128128,0.0,80.0
1096,Auburn,KY,233948,0.0,80.0
1097,Auburn,MA,683540,0.0,80.0
1098,Auburn,ME,982520,0.0,80.0
1099,Auburn,MI,281644,0.0,80.0
1100,Auburn,NE,185196,0.0,80.0
1101,Auburn,NH,216260,0.0,80.0
1102,Auburn,NY,1749968,0.0,80.0
1103,Auburn,PA,207636,0.0,80.0
1104,Auburn,WA,4497504,0.0,80.0
1105,Auburn,WV,13904,0.0,80.0
1106,Auburn,WY,22572,0.0,80.0
1107,Auburn Hills,MI,882508,0.0,80.0
1108,Auburn University,AL,138600,0.0,80.0
1109,Auburndale,FL,1250260,0.0,80.0
1110,Auburndale,MA,340516,0.0,80.0
1111,Auburndale,WI,95040,0.0,80.0
1112,Auburntown,TN,34276,0.0,80.0
1113,Audubon,IA,139084,0.0,80.0
1114,Audubon,MN,81708,0.0,80.0
1115,Audubon,NJ,425172,0.0,80.0
1116,Augusta,AR,112508,0.0,80.0
1117,Augusta,GA,8769772,0.0,80.0
1118,Augusta,IL,36828,0.0,80.0
1119,Augusta,KS,596552,0.0,80.0
1120,Augusta,KY,108284,0.0,80.0
1121,Augusta,ME,1117028,0.0,80.0
1122,Augusta,MI,145200,0.0,80.0
1123,Augusta,MO,56232,0.0,80.0
1124,Augusta,MT,28688,0.0,80.0
1125,Augusta,NJ,38764,0.0,80.0
1126,Augusta,OH,10252,0.0,80.0
1127,Augusta,WI,172304,0.0,80.0
1128,Augusta,WV,246664,0.0,80.0
1129,Augusta Springs,VA,4928,0.0,80.0
1130,Aulander,NC,172656,0.0,80.0
1131,Ault,CO,121792,0.0,80.0
1132,Aultman,PA,12760,0.0,80.0
1133,Aumsville,OR,286924,0.0,80.0
1134,Aurelia,IA,63316,0.0,80.0
1135,Aurora,CO,16967632,0.0,80.0
1136,Aurora,IA,20592,0.0,80.0
1137,Aurora,IL,7294100,0.0,80.0
1138,Aurora,IN,453244,0.0,80.0
1139,Aurora,KS,7656,0.0,80.0
1140,Aurora,ME,7744,0.0,80.0
1141,Aurora,MN,139832,0.0,80.0
1142,Aurora,MO,522456,0.0,80.0
1143,Aurora,NC,100804,0.0,80.0
1144,Aurora,NE,231880,0.0,80.0
1145,Aurora,NY,82368,0.0,80.0
1146,Aurora,OH,836308,0.0,80.0
1147,Aurora,OR,243848,0.0,80.0
1148,Aurora,SD,37664,0.0,80.0
1149,Aurora,UT,49764,0.0,80.0
1150,Aurora,WV,46332,0.0,80.0
1151,Austell,GA,1934900,0.0,80.0
1152,Austerlitz,NY,18832,0.0,80.0
1153,Austin,AR,293348,0.0,80.0
1154,Austin,CO,70928,0.0,80.0
1155,Austin,IN,316624,0.0,80.0
1156,Austin,KY,36432,0.0,80.0
1157,Austin,MN,1205424,0.0,80.0
1158,Austin,NV,23892,0.0,80.0
1159,Austin,PA,60456,0.0,80.0
1160,Austin,TX,40975792,0.0,80.0
1161,Austinburg,OH,70092,0.0,80.0
1162,Austinville,VA,103884,0.0,80.0
1163,Austwell,TX,8316,0.0,80.0
1164,Autaugaville,AL,85756,0.0,80.0
1165,Autryville,NC,201608,0.0,80.0
1166,Auxier,KY,35640,0.0,80.0
1167,Auxvasse,MO,144760,0.0,80.0
1168,Ava,IL,93764,0.0,80.0
1169,Ava,MO,403700,0.0,80.0
1170,Ava,NY,49280,0.0,80.0
1171,Ava,OH,4004,0.0,80.0
1172,Avalon,CA,177628,0.0,80.0
1173,Avalon,NJ,60104,0.0,80.0
1174,Avalon,TX,10560,0.0,80.0
1175,Avalon,WI,15312,0.0,80.0
1176,Avant,OK,16016,0.0,80.0
1177,Avawam,KY,2244,0.0,80.0
1178,Avella,PA,154528,0.0,80.0
1179,Avenal,CA,681472,0.0,80.0
1180,Avenel,NJ,709456,0.0,80.0
1181,Avenue,MD,47564,0.0,80.0
1182,Avera,GA,32208,0.0,80.0
1183,Averill,VT,880,0.0,80.0
1184,Averill Park,NY,344696,0.0,80.0
1185,Avery,CA,18612,0.0,80.0
1186,Avery,ID,2948,0.0,80.0
1187,Avery,TX,77836,0.0,80.0
1188,Avery Island,LA,5412,0.0,80.0
1189,Avila Beach,CA,53196,0.0,80.0
1190,Avilla,IN,198924,0.0,80.0
1191,Avilla,MO,5500,0.0,80.0
1192,Avinger,TX,110924,0.0,80.0
1193,Avis,PA,69608,0.0,80.0
1194,Aviston,IL,107932,0.0,80.0
1195,Avoca,IA,87736,0.0,80.0
1196,Avoca,IN,5808,0.0,80.0
1197,Avoca,MI,174856,0.0,80.0
1198,Avoca,MN,15796,0.0,80.0
1199,Avoca,NE,22308,0.0,80.0
1200,Avoca,NY,110748,0.0,80.0
1201,Avoca,TX,7524,0.0,80.0
1202,Avoca,WI,48752,0.0,80.0
1203,Avon,CO,459360,0.0,80.0
1204,Avon,CT,784344,0.0,80.0
1205,Avon,IL,75152,0.0,80.0
1206,Avon,IN,1379400,0.0,80.0
1207,Avon,MA,187264,0.0,80.0
1208,Avon,MN,223300,0.0,80.0
1209,Avon,MS,1408,0.0,80.0
1210,Avon,MT,9284,0.0,80.0
1211,Avon,NC,33484,0.0,80.0
1212,Avon,NY,307164,0.0,80.0
1213,Avon,OH,916036,0.0,80.0
1214,Avon,SD,42108,0.0,80.0
1215,Avon By The Sea,NJ,81004,0.0,80.0
1216,Avon Lake,OH,969584,0.0,80.0
1217,Avon Park,FL,1067176,0.0,80.0
1218,Avondale,AZ,1730388,0.0,80.0
1219,Avondale,CO,67276,0.0,80.0
1220,Avondale,PA,375188,0.0,80.0
1221,Avondale,WV,25960,0.0,80.0
1222,Avondale Estates,GA,253836,0.0,80.0
1223,Avonmore,PA,112816,0.0,80.0
1224,Awendaw,SC,118976,0.0,80.0
1225,Axis,AL,64460,0.0,80.0
1226,Axson,GA,55396,0.0,80.0
1227,Axtell,KS,32560,0.0,80.0
1228,Axtell,NE,51304,0.0,80.0
1229,Axtell,TX,96756,0.0,80.0
1230,Axtell,UT,10472,0.0,80.0
1231,Axton,VA,295680,0.0,80.0
1232,Ayden,NC,446600,0.0,80.0
1233,Aydlett,NC,32428,0.0,80.0
1234,Ayer,MA,306988,0.0,80.0
1235,Aylett,VA,274296,0.0,80.0
1236,Aynor,SC,224708,0.0,80.0
1237,Ayr,ND,4972,0.0,80.0
1238,Ayr,NE,20724,0.0,80.0
1239,Ayrshire,IA,12056,0.0,80.0
1240,Azalea,OR,32516,0.0,80.0
1241,Azle,TX,1182764,0.0,80.0
1242,Aztec,NM,762300,0.0,80.0
1243,Azusa,CA,2606824,0.0,80.0
1244,Babb,MT,20108,0.0,80.0
1245,Babbitt,MN,78056,0.0,80.0
1246,Babcock,WI,8272,0.0,80.0
1247,Babson Park,FL,132044,0.0,80.0
1248,Babson Park,MA,62964,0.0,80.0
1249,Babylon,NY,625372,0.0,80.0
1250,Backus,MN,103004,0.0,80.0
1251,Bacliff,TX,379412,0.0,80.0
1252,Baconton,GA,126544,0.0,80.0
1253,Bacova,VA,5632,0.0,80.0
1254,Bad Axe,MI,320584,0.0,80.0
1255,Baden,PA,401060,0.0,80.0
1256,Badger,CA,9636,0.0,80.0
1257,Badger,IA,31196,0.0,80.0
1258,Badger,MN,50204,0.0,80.0
1259,Badger,SD,3256,0.0,80.0
1260,Badin,NC,48048,0.0,80.0
1261,Bagdad,AZ,97064,0.0,80.0
1262,Bagdad,FL,1628,0.0,80.0
1263,Bagdad,KY,82940,0.0,80.0
1264,Baggs,WY,31372,0.0,80.0
1265,Bagley,IA,25564,0.0,80.0
1266,Bagley,MN,198132,0.0,80.0
1267,Bagley,WI,37576,0.0,80.0
1268,Bagwell,TX,33308,0.0,80.0
1269,Bahama,NC,150656,0.0,80.0
1270,Bailey,CO,352000,0.0,80.0
1271,Bailey,MI,49324,0.0,80.0
1272,Bailey,MS,79288,0.0,80.0
1273,Bailey,NC,289124,0.0,80.0
1274,Bailey,TX,13244,0.0,80.0
1275,Bailey Island,ME,13992,0.0,80.0
1276,Baileys Harbor,WI,52888,0.0,80.0
1277,Baileyton,AL,91828,0.0,80.0
1278,Baileyville,IL,23056,0.0,80.0
1279,Baileyville,KS,23056,0.0,80.0
1280,Baileyville,ME,102300,0.0,80.0
1281,Bainbridge,IN,83732,0.0,80.0
1282,Bainbridge,NY,225104,0.0,80.0
1283,Bainbridge,OH,230560,0.0,80.0
1284,Bainbridge,PA,107316,0.0,80.0
1285,Bainbridge Island,WA,989824,0.0,80.0
1286,Bainville,MT,16148,0.0,80.0
1287,Baird,TX,119592,0.0,80.0
1288,Bairdford,PA,10252,0.0,80.0
1289,Bairoil,WY,4664,0.0,80.0
1290,Baisden,WV,43692,0.0,80.0
