City,State,Income,IncomeErr,IncomePerCap,IncomePerCapErr
Sandy Hook,MS,31026.0,2657.5,18681.5,1554.5
Sandy Ridge,NC,40696.0,1879.0,20950.0,861.0
Sanford,NC,45980.5,1938.0,21303.5,618.5
Santa Barbara,CA,63985.0,1293.0,30589.0,456.0
Santa Fe,NM,54315.0,1546.0,33044.0,790.0
Santa Rosa,CA,64240.0,1224.0,34235.0,584.0
Santa Teresa,NM,38853.0,1605.0,20129.0,523.0
Sarahsville,OH,41708.0,3544.0,21788.0,2097.0
Sarasota,FL,51766.0,769.0,34479.0,574.0
Sardis,OH,41528.0,1559.0,22522.0,1235.0
Satanta,KS,55432.0,5919.0,25195.0,3054.0
Saucier,MS,45025.0,4494.0,19484.0,1677.0
Sauk Rapids,MN,52178.0,2429.0,25341.0,656.0
Saulsbury,TN,31801.0,1907.0,15671.0,909.0
Savage,MT,65084.0,4387.0,32900.0,3083.0
Savannah,GA,47218.0,923.0,25690.0,495.0
Savonburg,KS,38698.0,2328.0,20671.0,1191.0
Sawyer,OK,30617.0,1609.0,18269.0,983.0
Saxe,VA,35079.0,5329.0,18719.0,1331.0
Scandia,KS,40449.0,1850.0,25317.0,2042.0
Schellsburg,PA,45930.0,1345.0,23195.0,578.0
Schlater,MS,24233.0,1909.0,14563.0,934.0
Scobey,MT,49239.0,6074.0,33140.0,4392.0
Scottown,OH,37319.0,2432.0,21195.0,1378.0
Scotts Hill,TN,38745.0,3131.0,19269.0,991.0
Scottsville,KY,41326.0,3445.0,20702.0,1277.0
Scottsville,NY,52553.0,737.0,29424.0,352.0
Scottsville,VA,40331.0,2976.0,18204.0,1180.0
Seal Beach,CA,76509.0,426.0,34817.0,229.0
Seattle,WA,75302.0,690.0,41664.0,315.0
Sebasco Estates,ME,53298.0,2998.0,30062.0,1388.0
Secor,IL,65852.0,2867.0,30804.0,1165.0
Sedalia,KY,39530.0,2015.0,20805.0,943.0
Sedalia,MO,39928.0,1478.0,20494.0,747.0
Sedgwick,CO,44191.0,5886.0,22857.0,1592.0
Selby,SD,43221.0,2732.0,25553.0,2084.0
Selfridge,ND,38068.0,4250.0,15557.0,1594.0
Selinsgrove,PA,49917.0,1630.0,23836.0,1480.0
Selmer,TN,32557.0,1874.0,17751.0,1062.0
Seminary,MS,31631.0,2413.0,16245.0,1039.0
Seneca,SC,41237.0,2057.0,24666.0,1322.0
Seney,MI,34118.0,2977.0,20580.0,1280.0
Senoia,GA,62461.0,1834.0,28106.0,797.0
Sentinel,OK,49632.0,3464.0,25493.0,1585.0
Sextons Creek,KY,21549.0,1892.0,13802.0,911.0
Seymour,TX,36373.0,7151.0,32907.0,9699.0
Shady Dale,GA,42368.0,2443.0,20570.0,1580.0
Shalimar,FL,55880.0,1223.0,28902.0,738.0
Shallowater,TX,50665.0,2310.0,22609.0,1071.0
Shambaugh,IA,43912.0,2020.0,23617.0,1213.0
Sharon,OK,55300.0,3713.0,26124.0,1948.0
Sharon Grove,KY,40497.0,4357.0,19042.0,1055.0
Shattuck,OK,50855.0,4088.0,28417.0,2051.0
Shawnee,OK,44688.0,804.0,21974.0,654.0
Shawsville,VA,48005.0,4456.0,23885.0,1493.0
Sheboygan,WI,53713.0,1167.0,27034.0,528.0
Shellsburg,IA,60606.0,2773.0,29990.0,1834.0
Shelton,CT,84233.0,1252.0,50137.0,563.0
Sheridan Lake,CO,40304.0,3948.0,22731.0,2560.0
Shermans Dale,PA,57177.0,1979.0,27019.0,658.0
Sherwood,MI,44373.0,1589.0,21263.0,620.0
Shields,ND,62418.0,3157.0,32614.0,1500.0
Shippenville,PA,42536.0,1453.0,22136.0,646.0
Shipshewana,IN,49964.0,1347.0,20413.0,962.0
Shirley,AR,29264.0,2701.0,18944.0,1708.0
Shoshone,ID,42943.5,5043.5,20896.0,3312.5
Shuqualak,MS,26677.0,4993.0,14450.0,1373.0
Sibley,IA,49448.0,2926.0,25306.0,1319.0
Sidney,AR,30691.0,1775.0,16848.0,836.0
Sidney,KY,33183.0,1404.0,20061.0,656.0
Sikeston,MO,39162.0,1848.0,20542.0,755.0
Silver City,IA,63979.0,2937.0,28280.0,1144.0
Silver City,MS,28961.0,3442.0,14934.0,1237.0
Silver City,NM,38311.0,2093.0,23011.0,1917.0
Silver Creek,NE,51012.0,1769.0,26136.0,1784.0
Silverton,TX,38603.0,7119.0,22323.0,2637.0
Simpson,IL,39223.0,4776.0,21131.0,1929.0
Singer,LA,45969.0,3637.0,22961.0,1368.0
Sioux Falls,SD,53525.0,1260.0,27387.0,516.0
Sitka,AK,70376.0,4235.0,33890.0,1875.0
Skagway,AK,69318.0,6594.0,38696.0,3940.0
Skamokawa,WA,44485.0,7760.0,24483.0,3148.0
Skidmore,MO,43216.5,3333.5,25694.0,1853.5
Slaterville Springs,NY,52624.0,2016.0,28460.0,944.0
Sledge,MS,31211.0,2159.0,17246.0,2494.0
Slinger,WI,69237.0,1609.0,33744.0,877.0
Smartville,CA,46892.0,1931.0,20471.0,921.0
Smelterville,ID,37665.0,2716.0,21254.0,996.0
Smithburg,WV,39974.0,4623.0,19992.0,1559.0
Smithfield,NC,50512.0,1625.0,22858.0,649.0
Smithville,GA,32758.0,2525.0,17404.0,724.0
Smithville,TN,38319.0,3000.0,25573.0,3223.0
Sneedville,TN,26898.0,2485.0,15169.0,1209.0
Snelling,CA,42462.0,1214.0,18204.0,435.0
Snook,TX,51821.0,4534.0,24894.0,1559.0
Snyder,TX,56842.0,5454.0,24584.0,1649.0
Social Circle,GA,51820.0,4371.0,24435.0,1849.0
Soddy Daisy,TN,37013.0,3265.0,18061.0,1678.0
Soldier,KS,48653.0,3154.0,26041.0,1573.0
Solon Springs,WI,47095.0,2086.0,25191.0,561.0
Somerset,OH,42017.0,1589.0,20302.0,872.0
Somerville,OH,57540.0,1221.0,27490.0,442.0
Sondheimer,LA,21099.0,2897.0,11313.0,1556.0
Sonora,TX,51667.0,6212.0,25650.0,2686.0
Sorento,IL,47946.0,3835.0,22867.0,1841.0
Sour Lake,TX,52614.0,2456.0,26844.0,1120.0
South Beloit,IL,48225.0,832.0,25198.0,429.0
South Bend,IN,45471.0,828.0,24395.0,413.0
South Fork,CO,48125.0,8932.0,32271.0,4620.0
South Plains,TX,41026.0,4376.0,22195.0,2095.0
South Portsmouth,KY,45370.0,1926.0,23649.0,1160.0
South Sioux City,NE,49786.0,3641.0,20543.0,974.0
Southport,ME,50462.0,2464.0,29078.0,1160.0
Sparks,NV,64832.0,9604.0,35115.0,3828.0
Sparta,GA,28692.5,2556.5,15484.5,1507.5
Spearville,KS,50777.0,1792.0,20619.0,1014.0
Speedwell,TN,32028.0,1618.0,18117.0,738.0
Speedwell,VA,41360.0,2679.0,23770.0,1470.0
Spencer,ID,33672.0,4785.0,15151.0,2579.0
Spirit Lake,IA,57265.0,2366.0,34218.0,1675.0
Spiritwood,ND,52359.0,2422.0,29490.0,1822.0
Spotsylvania,VA,78125.0,2699.0,32105.0,693.0
Spring Hill,KS,60966.0,4034.0,29413.0,1141.0
Spring Lake,MI,58989.0,1424.0,26519.0,431.0
Springdale,AR,43524.0,1412.0,24638.0,860.0
Springfield,CO,38000.0,3517.0,21361.0,1373.0
Springfield,ID,50155.0,2345.0,20164.0,738.0
Springfield,IL,56167.0,1005.0,31024.0,560.0
Springfield,OH,43625.0,1128.0,23445.0,471.0
Springfield,OR,44103.0,729.0,24960.0,470.0
Springport,IN,41855.0,1443.0,21286.0,1111.0
Spruce Pine,NC,35965.0,2343.0,18717.0,675.0
Squaw Lake,MN,47761.0,1493.0,25219.0,640.0
Stafford,KS,47377.0,3697.0,25476.0,1979.0
Stanardsville,VA,61550.0,5109.0,28209.0,1938.0
Stanberry,MO,41912.0,3041.0,20687.0,1257.0
Stanchfield,MN,59865.0,1971.0,27152.0,1063.0
Stanley,VA,43895.0,2183.0,22241.0,1288.0
Stanton,TN,34182.0,2846.0,19027.0,1525.0
Staples,MN,41906.0,2982.0,22002.0,1272.0
Stapleton,GA,34967.5,5627.0,18547.5,1644.5
Stapleton,NE,48281.0,6942.0,25920.0,2600.0
Star,TX,43920.0,4799.0,22804.0,2768.0
Starbuck,MN,52785.0,3014.0,30071.0,1429.0
Starkville,MS,32485.0,3651.0,20091.0,1025.0
Staten Island,NY,73197.0,1178.0,32041.0,459.0
Statenville,GA,32959.0,4338.0,16954.0,1975.0
Statesville,NC,51527.0,3109.0,28141.0,1714.0
Statham,GA,52012.0,2034.0,21411.0,806.0
Steamboat Rock,IA,51019.0,1670.0,26256.0,1345.0
Steamboat Springs,CO,64963.0,5211.0,36472.0,2261.0
Steens,MS,40239.0,1534.0,21410.0,844.0
Stephan,SD,51776.0,5731.0,26239.0,2732.0
Stephens,AR,36619.0,3136.0,20045.0,988.0
Sterling,IL,47401.0,1519.0,25490.0,574.0
Sterling,VA,123453.0,1436.0,47495.0,606.0
Sterling City,TX,53456.0,10963.0,21386.0,3906.0
Stet,MO,42415.0,5120.0,23403.0,1629.0
Stevenson,AL,37745.0,1399.0,20066.0,779.0
Stewart,OH,33872.0,1277.0,17868.0,772.0
Stilwell,KS,76113.0,939.0,40331.0,650.0
Stilwell,OK,33404.0,1912.0,16247.0,715.0
Stinnett,TX,49353.0,3242.0,24875.0,1140.0
Stockport,IA,42899.0,3322.0,25209.0,2435.0
Stockton,MD,56773.0,2857.0,32419.0,1260.0
Stockton,MO,31532.0,2972.0,18255.0,1560.0
Stone Harbor,NJ,57637.0,1972.0,33028.0,840.0
Stone Lake,WI,41665.0,1464.0,25284.0,1150.0
Stoneville,NC,38126.0,1466.0,20726.0,467.0
Stony Point,NC,39365.0,2873.0,20043.0,960.0
Stony Point,NY,84855.0,1667.0,34647.0,542.0
Stowell,TX,70544.0,6404.0,30572.0,2236.0
Strafford,MO,44451.0,2032.0,19956.0,957.0
Strandburg,SD,53152.0,4607.0,30511.0,3205.0
Strasburg,CO,63265.0,942.0,34190.0,485.0
Stratford,CA,46481.0,1200.0,18707.0,588.0
Stratford,TX,51987.0,4386.0,22436.0,2024.0
Stratford,WI,54083.0,1252.0,28457.0,850.0
Strawn,TX,39516.0,1932.0,23013.0,1312.0
Streetman,TX,44301.0,3918.0,24087.0,1662.0
Stringtown,OK,36661.0,2617.0,18810.0,1276.0
Stuart,FL,51593.0,1685.0,34742.0,1104.0
Suamico,WI,53527.0,982.0,27876.0,538.0
Sudlersville,MD,85963.0,3994.0,38733.0,1351.0
Suffolk,VA,65499.0,1792.0,29620.0,854.0
Sugar City,CO,31151.0,4231.0,10742.0,1413.0
Sugar City,ID,32233.0,1885.0,14653.0,1038.0
Sula,MT,39480.0,2349.0,22482.0,796.0
Sulligent,AL,35450.0,2018.0,20130.0,2359.0
Sullivan,IL,49681.0,4409.0,25053.0,1454.0
Sullivan,KY,40120.0,3015.0,20164.0,1017.0
Sulphur,LA,45312.0,1319.0,25005.0,586.0
Sulphur Springs,TX,44396.0,2791.0,22453.0,1164.0
Summerfield,KS,45374.0,2759.0,26313.0,1530.0
Summersville,MO,35088.0,2370.0,17741.0,1072.0
Summertown,TN,37814.0,1629.0,19214.0,869.0
Summit,MS,33588.5,2960.0,18239.5,1176.5
Summit,SD,48614.0,2719.0,23010.0,1314.0
Sumner,MO,40642.0,1638.0,20953.0,1305.0
Sunburg,MN,49035.0,3973.0,27202.0,1006.0
Sunbury,NC,49258.0,3566.0,22035.0,1197.0
Sunbury,PA,42406.0,1185.0,23291.0,527.0
Sundance,WY,57738.0,5291.0,30245.0,2787.0
Sunnyside,WA,60251.0,1370.0,28758.0,528.0
Sunset,LA,32625.0,1978.0,19156.0,730.0
Suquamish,WA,62941.0,1072.0,32063.0,501.0
Surry,VA,53673.0,4311.0,24660.0,1923.0
Sutton,AK,72983.0,1577.0,29913.0,679.0
Swanquarter,NC,42897.0,6334.0,19333.0,2626.0
Swansea,SC,43531.0,3232.0,24900.0,2514.0
Sweet,ID,40828.0,3414.0,19726.0,1198.0
Sweetwater,TN,35291.0,2687.0,19351.0,926.0
Sycamore,GA,34156.0,5617.0,17576.0,1916.0
Sylacauga,AL,31212.0,2971.0,17519.0,961.0
Sylva,NC,42257.0,2471.0,25562.0,1191.0
Symsonia,KY,45212.0,2855.0,23707.0,1158.0
Syracuse,KS,45114.0,7686.0,22250.0,2029.0
Syracuse,UT,71112.0,1014.0,26411.0,468.0
Tacoma,WA,59953.0,619.0,28824.0,236.0
Tahoka,TX,39526.0,3833.0,23341.0,2239.0
Talala,OK,50023.0,2351.0,28145.0,995.0
Tallahassee,FL,46745.0,1057.0,26522.0,502.0
Talmage,NE,50275.0,2360.0,26032.0,1044.0
Tannersville,VA,37664.0,1874.0,22721.0,1774.0
Taos Ski Valley,NM,36582.0,4167.0,22358.0,1501.0
Tappahannock,VA,42760.0,5157.0,23448.0,2609.0
Tarpley,TX,49863.0,7193.0,26663.0,1590.0
Taylor,AR,31194.0,2050.0,20904.0,2465.0
Taylor,MO,40814.0,1474.0,21614.0,1030.0
Taylor,MS,44643.0,3328.0,23227.0,1506.0
Taylorsville,KY,60324.0,2729.0,27631.0,1066.0
Taylorsville,NC,35763.0,1123.0,19601.0,784.0
Tea,SD,76094.0,2244.0,35559.0,1597.0
Teigen,MT,43750.0,6181.0,25378.0,3497.0
Tekonsha,MI,42520.0,1056.0,23150.0,502.0
Tell,TX,36633.0,8958.0,19861.0,2691.0
Terra Bella,CA,42031.0,920.0,17876.0,353.0
Terre Haute,IN,40313.0,1182.0,21626.0,785.0
Terrebonne,OR,46366.0,3506.0,21341.0,1970.0
Terry,MT,42383.0,6547.0,23285.0,2940.0
The Dalles,OR,43422.0,2729.0,22828.0,1049.0
Thedford,NE,51000.0,2392.0,30475.0,4734.0
Theodosia,AR,31399.0,1473.0,16959.0,819.0
Thornton,WV,43970.0,3245.0,22799.0,1355.0
Three Rivers,TX,50400.0,5652.0,21231.0,2559.0
Three Springs,PA,44396.0,1166.0,21714.0,861.0
Tignall,GA,34243.0,5267.0,22373.0,2174.0
Tilden,NE,45609.0,2939.0,26763.0,1967.0
Tilden,TX,46250.0,15303.0,27608.0,8792.0
Tiline,KY,42171.0,4811.0,23079.0,2846.0
Tillar,AR,27197.0,2543.0,17788.0,1427.0
Timewell,IL,50739.0,4955.0,21065.0,2098.0
Timmonsville,SC,35409.0,1934.0,19810.0,731.0
Tioga,ND,68188.0,5505.0,38061.0,3696.0
Tippecanoe,IN,45332.0,2731.0,22807.0,1915.0
Tiptonville,KY,30086.0,2604.0,12810.0,1326.0
Tobias,NE,43008.0,2981.0,25469.0,1709.0
Tokio,TX,37475.0,3195.0,21705.0,4416.0
Toledo,IL,46061.0,3690.0,22596.0,937.0
Toledo,OH,41777.0,636.0,24816.0,408.0
Toluca,IL,53423.0,1419.0,27739.0,1398.0
Topeka,KS,50378.0,1143.0,26691.0,561.0
Topton,NC,39133.0,1826.0,24060.0,1088.0
Torrey,UT,40645.0,3353.0,20121.0,2313.0
Tow,TX,48259.0,4147.0,36279.0,3570.0
Townsend,MT,50115.0,4302.0,29188.0,2870.0
Trade,TN,30763.0,3533.0,16916.0,1285.0
Trail City,SD,37206.0,2865.0,16216.0,1229.0
Treloar,MO,51133.0,3565.0,24033.0,1247.0
Trenton,MO,37656.0,2389.0,19365.0,939.0
Trenton,NJ,72804.0,1555.0,37680.0,611.0
Tribune,KS,47750.0,5443.0,25994.0,2858.0
Trimble,TN,42468.0,3230.0,23044.0,1620.0
Trinchera,CO,45067.0,2870.0,22935.0,1589.0
Trion,GA,37272.5,2040.0,18881.5,930.5
Tripp,SD,43109.0,2451.0,20814.0,1046.0
Trout,LA,37310.0,5329.0,20818.0,1674.0
Trout Creek,MT,32257.0,2168.0,20169.0,1130.0
Troy,NY,59887.0,1280.0,32779.0,621.0
Troy,VA,68449.0,3020.0,37474.0,1262.0
Truckee,CA,65234.5,1879.5,34232.0,834.5
Trujillo Alto,PR,30140.0,1368.0,15409.0,793.0
Truman,MN,50604.0,1759.0,25973.0,1235.0
Trumbull,NE,50635.0,3236.0,27690.0,1876.0
Tuckasegee,NC,38015.0,2394.0,21517.0,1235.0
Tullahoma,TN,42773.0,2204.0,22889.0,1205.0
Tumacacori,AZ,40140.0,2637.0,17795.0,999.0
Tunkhannock,PA,51004.0,2194.0,26087.0,796.0
Tununak,AK,51012.0,2526.0,17746.0,768.0
Turkey,TX,30950.0,4283.0,17378.0,2513.0
Tuscumbia,MO,38094.0,2006.0,21268.0,1320.0
Tuthill,SD,42171.0,4116.0,16549.0,2768.0
Tuttle,OK,52279.0,1873.0,24965.0,685.0
Tutwiler,MS,29731.0,2837.0,13819.0,1142.0
Twin Lake,MI,42829.0,917.0,21291.0,428.0
Twin Lakes,CO,45367.0,6912.0,24399.0,2347.0
Two Dot,MT,32723.0,5940.0,19385.0,2157.0
Two Harbors,MN,48417.0,1965.0,29346.0,1351.0
Tylerton,MD,35154.0,3464.0,16631.0,2107.0
Tyndall,SD,45254.0,3268.0,22165.0,2089.0
Tyner,NC,44329.0,5605.0,23006.0,1962.0
Tyro,VA,47118.0,6098.0,27528.0,3811.0
Tyrone,GA,79066.0,2497.0,36362.0,884.0
Ullin,IL,31980.0,1832.0,18923.0,1727.0
Ulysses,KS,50506.0,5602.0,23884.0,2256.0
Umpire,AR,34229.0,3163.0,21273.0,2299.0
Unalaska,AK,84306.0,4743.0,31754.0,1719.0
Underwood,IN,44442.0,2053.0,21385.0,1797.0
Union,MS,33452.0,3610.0,17696.0,1240.0
Union,SC,34033.0,2943.0,19087.0,820.0
Union Point,GA,42408.0,2167.0,28209.0,2047.0
Union Star,KY,49884.0,1918.0,23473.0,1737.0
Uniontown,AR,41268.0,1870.0,20849.0,1076.0
Unionville,IN,42404.0,1539.0,24266.0,638.0
Unionville,MI,43768.0,1014.0,21904.0,440.0
University Park,IA,48726.0,3067.0,25228.0,1723.0
Upland,IN,40294.0,1275.0,20440.0,574.0
Upland,NE,45905.0,3409.0,28426.0,1850.0
Urbana,IL,46495.0,1077.0,26078.0,620.0
Utica,SD,48176.0,3370.0,27044.0,1607.0
Utuado,PR,15725.0,905.0,7717.0,331.0
Valdosta,GA,34748.5,2307.5,19458.5,988.5
Vale,OR,35418.0,2923.0,16867.0,859.0
Vale,SD,41920.0,7479.0,23267.0,2265.0
Vallejo,CA,71379.0,2063.0,36475.0,1110.0
Valley Center,KS,50657.0,597.0,26016.0,314.0
Valley Grove,WV,40569.0,1635.0,27053.0,1451.0
Valley Lee,MD,86987.0,2126.0,36668.0,976.0
Valley Springs,AR,39251.0,1797.0,21946.0,1014.0
Valley Springs,CA,53233.0,3774.0,29553.0,1398.0
Valley Stream,NY,99465.0,1000.0,43206.0,355.0
Vallonia,IN,47000.0,1869.0,22421.0,788.0
Van,TX,46929.0,1127.0,24964.0,549.0
Van Buren,OH,50895.0,1503.0,27129.0,769.0
Van Horn,TX,35000.0,5602.0,17340.0,3140.0
Vanderbilt,MI,48917.0,2933.0,25743.0,1241.0
Vanderbilt,TX,54926.0,4976.0,25687.0,1994.0
Vanleer,TN,39401.0,2406.0,18234.0,1118.0
Vanzant,MO,30508.0,1826.0,17343.0,1431.0
Varnell,GA,40596.0,1434.0,20353.0,915.0
Varnville,SC,31410.0,1875.0,20046.0,2208.0
Vaughn,NM,30772.0,3449.0,16820.0,2055.0
Vega Alta,PR,21153.333333333332,1467.6666666666667,10085.333333333334,522.0
Venango,NE,55893.0,4642.0,29171.0,2522.0
Ventura,IA,46122.0,1395.0,28270.0,1381.0
Venus,PA,43644.0,1393.0,23380.0,709.0
Vernal,UT,66815.0,3343.0,24720.0,1698.0
Vernon,NJ,86565.0,2401.0,38810.0,838.0
Vero Beach,FL,45798.0,1567.0,31882.0,1351.0
Verona,VA,40842.0,2458.0,25182.0,1618.0
Versailles,KY,58750.0,3915.0,30490.0,1941.0
Vevay,IN,44061.0,2816.0,19516.0,1110.0
Vian,OK,35736.0,1672.0,18451.0,621.0
Vicksburg,MI,47476.0,980.0,26416.0,470.0
Vicksburg,MS,41121.0,1604.0,22417.0,914.0
Victoria,KS,45579.0,2813.0,26098.0,1322.0
Victoria,TX,51758.0,1291.0,25987.0,897.0
Victory Mills,NY,71496.0,1058.0,35922.0,522.0
Vidalia,GA,38596.0,4213.0,21127.0,3339.0
Vienna,ME,46917.0,1596.0,25957.0,607.0
Vienna,SD,58602.0,4393.0,26153.0,1647.0
Vieques,PR,18104.0,3771.0,8821.0,939.0
Villalba,PR,17818.0,1255.0,8420.0,486.0
Villard,MN,54531.0,2085.0,29953.0,1253.0
Ville Platte,LA,30009.0,2571.0,18484.0,1183.0
Villisca,IA,48043.0,5022.0,26428.0,1484.0
Vincent,KY,20985.0,3161.0,15158.0,1576.0
Virginia Beach,VA,66634.0,918.0,32269.0,373.0
Volborg,MT,48750.0,5007.0,25506.0,1195.0
Wa Keeney,KS,54000.0,3335.0,28817.0,2921.0
Wabeno,WI,40636.0,1681.0,21623.0,780.0
Waco,NE,51802.0,2619.0,27646.0,1765.0
Waddy,KY,47964.0,2842.0,26778.0,884.0
Wakefield,KS,43992.0,1535.0,21450.0,1204.0
Walden,CO,46014.0,3111.0,27938.0,3246.0
Walkerton,IN,46872.0,1714.0,23499.0,729.0
Wall,TX,46711.0,1484.0,25274.0,1049.0
Walla Walla,OR,47946.0,2072.0,23520.0,985.0
Wallace,KS,47279.0,11550.0,28265.0,4243.0
Wallace,NC,35035.0,1752.0,17593.0,853.0
Walland,TN,48286.0,1380.0,25916.0,786.0
Walnut,IL,52379.0,2253.0,25363.0,918.0
Walnut,KS,36534.0,1708.0,20346.0,723.0
Walnut,MS,35886.0,3482.0,19739.5,1408.5
Walsenburg,CO,31715.0,2861.0,23467.0,2408.0
Walstonburg,NC,35777.0,2404.0,18107.0,1150.0
Walton,KS,51327.0,2906.0,24453.0,823.0
Wanchese,NC,54496.0,2385.0,30682.0,1209.0
Wann,OK,39875.0,2411.0,20524.0,787.0
Ward Cove,AK,64222.0,3557.0,32021.0,1394.0
Warfield,KY,25795.0,4616.0,14179.0,1707.0
Warner Robins,GA,51857.0,3748.0,26005.0,2254.0
Warren,ME,50693.0,1972.0,28144.0,959.0
Warren,TX,41360.0,2867.0,20242.0,1174.0
Warren,VT,58788.0,2277.0,30598.0,997.0
Warsaw,KY,48370.0,3904.0,21634.0,1397.0
Wartrace,TN,49427.0,3037.0,28841.0,4556.0
Warwick,GA,31615.0,3405.0,19439.0,2060.0
Washburn,TN,37351.0,2545.0,18654.0,1171.0
Washington,KS,45159.0,3716.0,23440.0,1091.0
Washington,KY,38824.0,2186.0,23773.0,2055.0
Washington Court House,OH,40503.0,2039.0,21632.0,997.0
Washougal,WA,52374.0,5301.0,29878.0,2054.0
Wataga,IL,39976.0,1529.0,22241.0,789.0
Waterloo,AL,43125.0,1602.0,24215.0,786.0
Waterloo,IA,48369.0,1415.0,25382.0,466.0
Waterloo,OH,42874.0,2372.0,21955.0,1019.0
Waterproof,LA,22940.0,3368.0,16912.0,1740.0
Wathena,KS,47209.0,3667.0,23471.0,1140.0
Watkins Glen,NY,47680.0,3189.0,25189.0,1230.0
Watrous,NM,23822.0,4140.0,15591.0,3668.0
Watseka,IL,47834.0,1978.0,25565.0,1110.0
Waubun,MN,41118.0,1682.0,19743.0,688.0
Wauchula,FL,35457.0,2524.0,16298.0,1282.0
Waucoma,IA,44928.0,2331.0,24513.0,863.0
Waupaca,WI,51613.0,1330.0,26071.0,651.0
Waurika,OK,33449.0,2356.0,19409.0,1043.0
Wautoma,WI,46242.0,1654.0,24054.0,742.0
Waverly,IA,62163.0,2072.0,30504.0,1159.0
Waverly,MO,50723.0,2799.0,24266.0,1016.0
Waxahachie,TX,62465.0,2002.0,26357.0,547.0
Waycross,GA,40247.0,4379.0,21619.0,2476.0
Wayland,MO,43883.0,3241.0,23463.0,1685.0
Wayne,OK,40524.0,1306.0,21644.0,1021.0
Waynesboro,VA,45643.0,2406.0,22156.0,1041.0
Waynesburg,KY,37139.0,1784.0,18564.0,968.0
Waynesville,IL,53959.0,2647.0,29100.0,1771.0
Waynetown,IN,46760.0,2989.0,24619.0,1549.0
Weatherford,TX,67288.0,2635.0,31923.0,893.0
Weaubleau,MO,32122.0,3355.0,18153.0,1183.0
Webb,IA,50389.0,4507.0,27138.0,1403.0
Webb City,MO,41811.0,1070.0,22431.0,678.0
Webbville,KY,28224.0,5065.0,15319.0,1490.0
Webster,IA,43838.0,2685.0,23076.0,860.0
Weinert,TX,39850.0,6568.0,22140.0,2299.0
Weirton,WV,46215.0,2259.0,23819.0,1129.0
Welch,TX,41095.0,2591.0,19889.0,1896.0
Welcome,MN,51391.0,3518.0,28244.0,1181.0
Welda,KS,40696.0,3600.0,21226.0,1269.0
Wellington,TX,39743.0,7242.0,20269.0,1858.0
Wellman,IA,56390.0,2418.0,27228.0,1284.0
Wellston,OH,40680.0,2349.0,18330.0,876.0
Wellsville,MO,39830.0,2294.0,20710.0,1038.0
Wellton,AZ,40743.0,1111.0,19102.0,504.0
Wenden,AZ,34466.0,4358.0,20439.0,1449.0
West Branch,MI,36063.0,1500.0,20972.0,665.0
West Fargo,ND,53289.0,1923.0,31795.0,710.0
West Harrison,IN,58680.0,2995.0,27907.0,1588.0
West Liberty,IA,53676.0,1919.0,25503.0,1172.0
West Liberty,KY,29707.0,2980.0,16007.0,1067.0
West Liberty,OH,49783.0,1579.0,25428.0,1132.0
West Monroe,LA,37754.0,1680.0,21770.0,547.0
West Palm Beach,FL,53363.0,511.0,33650.0,430.0
West Pawlet,VT,49372.0,1961.0,27219.0,809.0
West Point,IA,43312.0,1869.0,22746.0,753.0
West Salem,IL,44497.0,2264.0,22885.0,1119.0
West Salem,OH,50383.0,1075.0,23695.0,503.0
Westcliffe,CO,35000.0,5776.0,22661.0,2926.0
Westerville,OH,91955.0,1912.0,41824.0,982.0
Westfield,WI,43640.0,2147.0,22783.0,1077.0
Westhope,ND,56349.0,3615.0,33541.0,2634.0
Weston,OR,48101.0,1992.0,21214.0,788.0
Westpoint,TN,30701.0,2251.0,16333.0,995.0
Westport,IN,49799.0,2656.0,23346.0,913.0
Westport,SD,36375.0,6595.0,22263.0,2506.0
Wewahitchka,FL,41788.0,3277.0,19631.0,1432.0
Wheatland,WY,38500.0,7226.0,25899.0,1914.0
Wheelersburg,OH,35903.0,1592.0,19769.0,654.0
White City,OR,44028.0,1107.0,24605.0,576.0
White House,TN,57382.0,1282.0,28883.0,891.0
White Lake,MI,67465.0,680.0,37728.0,307.0
White Mountain,AK,48868.0,1988.0,19804.0,768.0
White Pigeon,MI,46570.0,1880.0,24314.0,797.0
White Sulphur Springs,WV,39746.0,2836.0,22340.0,1212.0
Whitehall,MT,53546.0,3733.0,30293.0,1991.0
Whites City,NM,56618.0,3151.0,28308.0,2206.0
Whitewater,MT,36071.0,5526.0,22139.0,1779.0
Whiting,VT,59688.0,2199.0,29561.0,1041.0
Whitman,NE,48750.0,3463.0,26229.0,1999.0
Whitney,TX,41382.0,1897.0,21281.0,929.0
Whitwell,TN,43378.0,4626.0,21801.0,1371.5
Wibaux,MT,38553.0,10791.0,23875.0,3063.0
Wichita,KS,58897.0,2862.0,27647.0,862.0
Wichita Falls,TX,45543.0,1438.0,22861.0,666.0
Wilderville,OR,37665.0,1789.0,22470.0,1184.0
Wildorado,TX,43373.0,3130.0,18846.0,922.0
Wildrose,ND,56042.0,7926.0,41625.0,5641.0
Wildwood,FL,50350.0,2179.0,30145.0,1436.0
Willard,NY,49292.0,1571.0,24666.0,872.0
Williams,AZ,50234.0,1876.0,24308.0,878.0
Williams,MN,42263.0,4092.0,22543.0,1721.0
Williamsburg,KY,25171.0,2366.5,13814.0,909.5
Williamsburg,MO,47744.0,2530.0,22520.0,961.0
