City,population,minimum_age,maximum_age
Thomas,18816,0.0,84.0
Thomasboro,8972,5.0,84.0
Thomaston,37298,0.0,84.0
Thomasville,37777,0.0,84.0
Thompson,49697,0.0,84.0
Thompson Falls,7511,0.0,84.0
Thompson Ridge,17088,0.0,84.0
Thompsons,8678,0.0,79.0
Thompsons Station,7777,0.0,84.0
Thompsontown,8394,0.0,84.0
Thompsonville,23335,0.0,84.0
Thomson,14280,5.0,84.0
Thonotosassa,10063,5.0,84.0
Thor,8959,5.0,84.0
Thoreau,10398,0.0,84.0
Thorn Hill,10865,5.0,84.0
Thornburg,11361,0.0,84.0
Thorndale,16465,0.0,84.0
Thorndike,17482,0.0,84.0
Thorne Bay,7119,0.0,84.0
Thornfield,5717,5.0,84.0
Thornton,86026,0.0,84.0
Thorntown,7223,0.0,84.0
Thornville,5715,0.0,84.0
Thornwood,9177,0.0,79.0
Thorofare,4976,0.0,79.0
Thorp,11483,0.0,84.0
Thorpe,7470,0.0,74.0
Thorsby,13841,5.0,84.0
Thousand Island Park,9219,0.0,84.0
Thousand Oaks,13634,0.0,84.0
Thousand Palms,6834,0.0,84.0
Thousandsticks,8514,0.0,84.0
Thrall,10614,0.0,84.0
Three Bridges,9505,0.0,84.0
Three Forks,6487,0.0,74.0
Three Lakes,9679,0.0,84.0
Three Mile Bay,10507,0.0,84.0
Three Oaks,10203,0.0,84.0
Three Rivers,35806,0.0,84.0
Three Springs,6173,0.0,84.0
Throckmorton,7569,0.0,84.0
Thurman,16710,0.0,84.0
Thurmond,19735,0.0,84.0
Thurmont,8532,5.0,84.0
Thurston,12245,0.0,84.0
Tibbie,7736,0.0,84.0
Tichnor,7286,5.0,84.0
Tickfaw,10431,5.0,84.0
Ticonderoga,10927,0.0,84.0
Tidewater,7501,0.0,84.0
Tidioute,5979,5.0,84.0
Tie Siding,10041,0.0,79.0
Tierra Amarilla,11485,5.0,74.0
Tieton,6165,0.0,79.0
Tiff,8375,0.0,79.0
Tiffin,15079,0.0,84.0
Tifton,14297,0.0,84.0
Tiger,11931,0.0,84.0
Tigerton,6526,0.0,84.0
Tignall,7478,0.0,84.0
Tigrett,8106,5.0,84.0
Tijeras,10509,0.0,84.0
Tilden,32046,0.0,84.0
Tilghman,6507,0.0,84.0
Tiline,7395,0.0,84.0
Tillamook,5400,0.0,84.0
Tillar,10486,0.0,74.0
Tillatoba,7878,0.0,84.0
Tiller,4696,0.0,84.0
Tillman,7538,0.0,84.0
Tillson,9382,0.0,84.0
Tilly,8043,0.0,84.0
Tilton,15497,0.0,84.0
Tiltonsville,11968,0.0,84.0
Timber,7061,0.0,79.0
Timber Lake,10608,0.0,79.0
Timberlake,7511,0.0,79.0
Timberon,10924,5.0,84.0
Timberville,7060,0.0,84.0
Timblin,9701,5.0,84.0
Timbo,7336,15.0,84.0
Timewell,12314,0.0,79.0
Timmonsville,6340,0.0,84.0
Timnath,6600,0.0,84.0
Timpson,11153,0.0,84.0
Tina,10692,0.0,84.0
Tingley,7457,0.0,84.0
Tinley Park,4521,0.0,84.0
Tinnie,12264,0.0,84.0
Tintah,7392,10.0,84.0
Tioga,39994,0.0,84.0
Tioga Center,5964,5.0,84.0
Tiona,5147,0.0,84.0
Tionesta,5901,0.0,84.0
Tiplersville,8394,0.0,79.0
Tipp City,7422,0.0,84.0
Tippecanoe,15598,0.0,84.0
Tippo,4935,0.0,84.0
Tipton,55932,0.0,84.0
Tiptonville,6801,10.0,84.0
Tiro,9142,0.0,84.0
Tishomingo,15639,0.0,84.0
Tiskilwa,12461,0.0,84.0
Titonka,8581,0.0,84.0
Titus,5126,5.0,84.0
Titusville,35205,0.0,84.0
Tiverton,8721,0.0,84.0
Tivoli,24084,0.0,84.0
Toa Alta,8572,0.0,84.0
Toa Baja,21093,0.0,84.0
Toano,9587,0.0,79.0
Tobaccoville,5982,10.0,84.0
Tobias,13460,5.0,84.0
Tobyhanna,7292,0.0,79.0
Toccoa,8907,0.0,84.0
Todd,12835,0.0,84.0
Toddville,19027,0.0,84.0
Tofte,9454,0.0,84.0
Togiak,13545,5.0,84.0
Tohatchi,7812,0.0,84.0
Toivola,9323,0.0,84.0
Tok,5304,5.0,84.0
Tokeland,7046,0.0,79.0
Tokio,12379,0.0,79.0
Toksook Bay,7005,0.0,79.0
Tolar,10510,0.0,84.0
Toledo,149547,0.0,84.0
Tolland,7235,5.0,84.0
Tollesboro,7812,0.0,74.0
Tolleson,9946,0.0,84.0
Tolley,7120,0.0,84.0
Tollhouse,8681,0.0,79.0
Tolna,10981,0.0,84.0
Tolono,5702,0.0,84.0
Tolovana Park,8859,0.0,84.0
Tolstoy,11456,0.0,84.0
Tolu,7669,0.0,84.0
Toluca,9274,0.0,84.0
Tom Bean,6106,0.0,84.0
Tomah,5413,0.0,84.0
Tomahawk,12201,0.0,84.0
Tomales,12227,5.0,84.0
Tomball,13209,0.0,84.0
Tombstone,11255,0.0,84.0
Tomkins Cove,8090,0.0,84.0
Tompkinsville,13730,5.0,84.0
Toms Brook,6834,0.0,84.0
Toms River,26312,0.0,84.0
Tonalea,9262,0.0,84.0
Tonasket,12761,0.0,79.0
Tonawanda,8702,0.0,84.0
Toney,7965,0.0,84.0
Tonganoxie,7009,0.0,84.0
Tonica,6772,0.0,84.0
Tonkawa,4587,0.0,84.0
Tonopah,15317,0.0,84.0
Tonto Basin,11129,0.0,84.0
Tontogany,12872,0.0,84.0
Tony,10815,0.0,84.0
Tooele,7532,0.0,84.0
Toomsboro,6996,0.0,84.0
Toomsuba,10078,0.0,84.0
Toone,6043,5.0,84.0
Topanga,13477,0.0,84.0
Topaz,11234,0.0,84.0
Topeka,145013,0.0,84.0
Topinabee,7783,0.0,84.0
Topmost,11227,0.0,79.0
Topock,8280,0.0,84.0
Toponas,11569,0.0,84.0
Toppenish,9313,0.0,69.0
Topping,8875,0.0,84.0
Topsfield,18084,0.0,84.0
Topsham,7030,0.0,84.0
Topton,17943,0.0,84.0
Toquerville,9703,0.0,84.0
Tornado,9258,0.0,79.0
Tornillo,6151,0.0,84.0
Toronto,23507,0.0,79.0
Torrance,49044,0.0,84.0
Torreon,7391,0.0,79.0
Torrey,9110,0.0,84.0
Torrington,14963,0.0,84.0
Toston,12247,0.0,84.0
Totowa,8264,0.0,84.0
Totz,10192,0.0,84.0
Touchet,8402,0.0,84.0
Tougaloo,11209,0.0,84.0
Toughkenamon,7615,0.0,84.0
Toulon,5864,0.0,84.0
Toutle,6482,0.0,84.0
Tovey,6740,5.0,84.0
Tow,11334,0.0,84.0
Towaco,7757,0.0,84.0
Towanda,24560,0.0,84.0
Towaoc,11415,0.0,84.0
Tower,10060,5.0,84.0
Tower City,17804,0.0,84.0
Tower Hill,5312,0.0,84.0
Town Creek,8580,0.0,84.0
Towner,9920,0.0,84.0
Townley,9022,0.0,84.0
Townsend,50109,0.0,84.0
Townshend,14402,5.0,79.0
Townville,10681,0.0,84.0
Towson,14878,0.0,84.0
Toxey,10671,5.0,84.0
Toyah,7858,0.0,84.0
Trabuco Canyon,11277,0.0,84.0
Tracy,38821,0.0,84.0
Tracy City,11857,0.0,84.0
Tracys Landing,9841,0.0,84.0
Trade,6638,0.0,84.0
Traer,10885,0.0,84.0
Trafalgar,4505,0.0,79.0
Trafford,19184,0.0,84.0
Trail,12668,0.0,84.0
Trail City,6721,0.0,84.0
Tram,4415,0.0,84.0
Tranquillity,4187,0.0,84.0
Transfer,13112,0.0,79.0
Transylvania,10805,0.0,84.0
Traphill,6228,5.0,84.0
Trappe,4853,0.0,84.0
Trapper Creek,11543,0.0,84.0
Traskwood,10197,0.0,74.0
Travelers Rest,7249,0.0,74.0
Traver,6258,5.0,84.0
Traverse City,21682,0.0,84.0
Travis AFB,11328,0.0,84.0
Treadwell,7659,0.0,84.0
Treece,4373,0.0,84.0
Trego,11742,0.0,84.0
Treichlers,11308,0.0,84.0
Tremont,15385,0.0,84.0
Tremont City,6822,0.0,84.0
Tremonton,13000,0.0,84.0
Trempealeau,7894,0.0,84.0
Trenary,6274,0.0,84.0
Trent,16855,0.0,84.0
Trenton,239292,0.0,84.0
Tres Piedras,6731,0.0,84.0
Tres Pinos,8509,5.0,84.0
Tresckow,11603,0.0,79.0
Trevett,4257,0.0,84.0
Trevor,5632,0.0,84.0
Trevorton,6929,0.0,84.0
Trexlertown,10533,0.0,84.0
Treynor,7480,0.0,84.0
Trezevant,8623,0.0,84.0
Triadelphia,10896,0.0,84.0
Triangle,7137,0.0,84.0
Tribes Hill,6484,0.0,79.0
Tribune,4729,10.0,79.0
Tridell,10032,0.0,84.0
Trilla,4006,0.0,84.0
Trimble,24176,0.0,84.0
Trimont,11079,0.0,84.0
Trinchera,7604,0.0,79.0
Trinidad,30921,0.0,84.0
Trinity,23427,0.0,84.0
Trinity Center,9273,0.0,84.0
Trinway,7226,0.0,79.0
Trion,12324,0.0,79.0
Tripler Army Medical Ctr,11262,0.0,84.0
Triplett,11260,0.0,84.0
Tripoli,12156,0.0,84.0
Tripp,6126,0.0,84.0
Trivoli,11429,0.0,84.0
Trona,17888,0.0,84.0
Tropic,12647,0.0,84.0
Trosky,10993,0.0,84.0
Trosper,6364,0.0,84.0
Troup,5939,0.0,69.0
Troupsburg,10340,0.0,79.0
Trout,17173,0.0,84.0
Trout Creek,30236,0.0,84.0
Trout Dale,10207,10.0,84.0
Trout Lake,23541,0.0,84.0
Trout Run,9524,0.0,84.0
Troutdale,8323,0.0,79.0
Troutman,5168,0.0,84.0
Troutville,16390,0.0,84.0
Troy,222322,0.0,84.0
Troy Grove,6439,0.0,84.0
Truchas,8861,0.0,84.0
Truckee,9010,5.0,79.0
Trufant,11718,0.0,84.0
Trujillo Alto,6357,0.0,69.0
Truman,5630,0.0,84.0
Trumann,6282,5.0,79.0
Trumansburg,4979,0.0,79.0
Trumbauersville,8272,0.0,84.0
Trumbull,15529,5.0,84.0
Truro,14613,0.0,84.0
Trussville,12126,0.0,84.0
Truth Or Consequences,13844,0.0,84.0
Truxton,16121,0.0,84.0
Tryon,23957,0.0,84.0
Tsaile,9002,0.0,79.0
Tualatin,11558,5.0,84.0
Tuba City,9025,0.0,79.0
Tubac,4636,0.0,79.0
Tuckahoe,7407,10.0,84.0
Tuckasegee,10963,0.0,84.0
Tucker,16740,0.0,84.0
Tuckerman,10184,0.0,84.0
Tuckerton,7466,0.0,84.0
Tucson,259908,0.0,84.0
Tucumcari,9401,0.0,84.0
Tujunga,6935,0.0,84.0
Tulare,21014,0.0,84.0
Tularosa,10614,0.0,79.0
Tulelake,5898,0.0,84.0
Tuleta,8309,0.0,79.0
Tulia,7125,0.0,84.0
Tullahoma,10428,0.0,84.0
Tullos,5699,0.0,84.0
Tully,7496,5.0,84.0
Tulsa,237760,0.0,84.0
Tuluksak,8889,5.0,84.0
Tumacacori,7961,0.0,84.0
Tumbling Shoals,4350,0.0,79.0
Tumtum,5412,5.0,84.0
Tunas,3871,0.0,84.0
Tunbridge,12019,0.0,84.0
Tunica,18548,0.0,79.0
Tunkhannock,4124,5.0,84.0
Tunnel Hill,10948,0.0,84.0
Tunnelton,20113,0.0,84.0
Tuntutuliak,4768,0.0,84.0
Tununak,14420,0.0,84.0
Tuolumne,9759,0.0,84.0
Tupelo,36043,0.0,84.0
Tupman,9618,0.0,84.0
Tupper Lake,7280,0.0,84.0
Turbeville,9433,0.0,84.0
Turbotville,10775,0.0,84.0
Turin,20415,0.0,84.0
Turkey,15727,0.0,84.0
Turkey Creek,5501,5.0,84.0
Turlock,20866,0.0,84.0
Turner,39460,0.0,84.0
Turners Falls,20472,0.0,84.0
Turners Station,5772,0.0,84.0
Turney,9271,0.0,84.0
Turon,5120,0.0,84.0
Turpin,9213,5.0,84.0
Turrell,8532,0.0,84.0
Turtle Creek,15157,0.0,84.0
Turtle Lake,14924,0.0,84.0
Turtlepoint,9770,0.0,84.0
Turtletown,5548,0.0,84.0
Turton,3982,5.0,84.0
Tuscaloosa,41477,0.0,84.0
Tuscarawas,12567,0.0,84.0
Tuscarora,22052,0.0,84.0
Tuscola,17825,5.0,84.0
Tuscumbia,14184,0.0,84.0
Tuskahoma,8267,0.0,79.0
Tuskegee,7664,0.0,84.0
Tuskegee Institute,9348,0.0,84.0
Tustin,25938,0.0,84.0
Tuthill,9736,0.0,84.0
Tutor Key,9580,0.0,84.0
Tuttle,19168,0.0,84.0
Tutwiler,6031,0.0,84.0
Tuxedo Park,10456,0.0,84.0
Twain,6041,0.0,84.0
Twain Harte,6956,5.0,84.0
Twelve Mile,11469,0.0,84.0
Twentynine Palms,14814,0.0,84.0
Twilight,6607,0.0,84.0
Twin Bridges,11057,0.0,84.0
Twin Brooks,6490,0.0,79.0
Twin City,8504,0.0,74.0
Twin Falls,8270,0.0,84.0
Twin Lake,6451,5.0,84.0
Twin Lakes,31835,0.0,84.0
Twin Mountain,7842,5.0,84.0
Twin Oaks,10042,0.0,84.0
Twin Peaks,8646,0.0,84.0
Twin Rocks,6290,0.0,84.0
Twin Valley,12068,10.0,84.0
Twining,10362,0.0,84.0
Twinsburg,10900,0.0,84.0
Twisp,11985,0.0,79.0
Two Buttes,6576,0.0,84.0
Two Dot,5617,0.0,84.0
Two Harbors,9955,0.0,84.0
Two Rivers,11141,0.0,84.0
Ty Ty,6762,0.0,79.0
Tyaskin,8858,0.0,84.0
Tybee Island,6684,0.0,84.0
Tye,10244,0.0,84.0
Tygh Valley,7338,0.0,84.0
Tyler,84607,0.0,84.0
Tyler Hill,7070,0.0,84.0
Tylersburg,9315,0.0,84.0
Tylerton,7610,0.0,84.0
Tylertown,8459,0.0,84.0
Tynan,9222,0.0,84.0
Tyndall,9513,0.0,79.0
Tyner,15893,0.0,84.0
Tyngsboro,13499,0.0,84.0
Tyonek,7357,0.0,84.0
Tyringham,4808,5.0,79.0
Tyro,16802,0.0,84.0
Tyrone,25401,0.0,84.0
Tyronza,9978,5.0,84.0
U S A F Academy,9141,0.0,84.0
Ubly,7991,0.0,84.0
Ucon,6029,0.0,84.0
Udall,16521,0.0,84.0
Udell,6782,0.0,84.0
Uehling,5948,0.0,84.0
Uhrichsville,11923,0.0,79.0
Ukiah,15583,0.0,84.0
Uledi,9428,0.0,84.0
Ulen,10111,0.0,84.0
Ullin,7295,0.0,84.0
Ulm,18987,0.0,84.0
Ulman,4208,0.0,84.0
Ulmer,5767,0.0,84.0
Ulster,4482,0.0,79.0
Ulster Park,8523,0.0,84.0
Ulysses,37713,0.0,84.0
Umatilla,18653,0.0,84.0
Umbarger,6369,0.0,84.0
Umpire,6464,0.0,79.0
Umpqua,8354,5.0,84.0
Una,8069,0.0,84.0
Unadilla,23960,0.0,84.0
Unalakleet,8753,5.0,84.0
Unalaska,10446,10.0,84.0
Uncasville,15324,0.0,84.0
Underhill,6698,0.0,84.0
Underwood,35019,0.0,84.0
Uneeda,12951,0.0,84.0
Unicoi,10370,0.0,79.0
Union,109301,0.0,84.0
Union Bridge,7255,0.0,74.0
Union Center,10932,0.0,84.0
Union Church,8585,0.0,84.0
Union City,70458,0.0,84.0
Union Dale,10658,0.0,84.0
Union Furnace,7393,0.0,84.0
Union Grove,22845,0.0,84.0
Union Hall,7063,0.0,79.0
Union Hill,9619,0.0,84.0
Union Mills,17142,0.0,84.0
Union Pier,10918,10.0,84.0
Union Point,5403,5.0,84.0
Union Springs,20806,0.0,84.0
Union Star,20046,0.0,84.0
Uniondale,24279,0.0,84.0
Uniontown,71934,0.0,84.0
Unionville,78427,0.0,84.0
Unionville Center,8345,0.0,84.0
Uniopolis,9730,0.0,84.0
United,7466,0.0,79.0
Unity,24079,0.0,84.0
Unityville,9100,0.0,84.0
Universal,9059,5.0,84.0
Universal City,18379,0.0,84.0
University,5105,0.0,84.0
University Center,7241,0.0,84.0
University Of Richmond,9046,0.0,84.0
University Park,17705,0.0,84.0
University Place,8655,0.0,84.0
Upatoi,10463,0.0,84.0
Upham,7552,5.0,84.0
Upland,29512,0.0,84.0
Upper Black Eddy,6795,0.0,84.0
Upper Darby,5363,0.0,84.0
Upper Fairmount,8671,0.0,84.0
Upper Falls,9207,0.0,84.0
Upper Jay,11839,0.0,84.0
Upper Lake,10958,0.0,84.0
Upper Marlboro,15884,0.0,84.0
Upper Sandusky,5285,0.0,69.0
Upper Tract,10915,0.0,84.0
Upperco,9259,0.0,84.0
Upperglade,9506,0.0,84.0
Upperstrasburg,7248,0.0,84.0
Upperville,8789,0.0,79.0
Upsala,7462,5.0,84.0
Upson,6780,0.0,84.0
Upton,33417,0.0,84.0
Urania,10196,0.0,84.0
Urbana,49496,0.0,84.0
Urbandale,17839,0.0,84.0
Urbanna,5828,0.0,84.0
Uriah,8864,0.0,84.0
Urich,10158,0.0,79.0
Ursa,8040,5.0,84.0
Usk,5945,0.0,84.0
Ute,6562,0.0,84.0
Ute Park,9425,0.0,84.0
Utica,140903,0.0,84.0
Utopia,8004,0.0,84.0
Utuado,9513,0.0,84.0
Uvalda,11566,0.0,84.0
Uvalde,14924,0.0,84.0
Uxbridge,10409,0.0,84.0
Vacaville,21028,0.0,84.0
Vacherie,8028,0.0,79.0
Vader,13249,0.0,84.0
Vadito,9288,0.0,84.0
Vado,7541,0.0,79.0
Vaiden,8842,5.0,84.0
Vail,26417,0.0,84.0
Valatie,8272,0.0,84.0
Valders,3864,0.0,84.0
Valdese,9413,0.0,74.0
Valdez,19461,0.0,84.0
Valdosta,51717,0.0,84.0
Vale,24709,0.0,84.0
Valencia,23090,0.0,84.0
Valentine,31754,0.0,84.0
Valentines,8444,0.0,84.0
Valera,8061,0.0,84.0
Valhalla,4416,5.0,84.0
Valhermoso Springs,11015,0.0,84.0
Valier,30638,0.0,84.0
Vallecito,10593,0.0,84.0
Vallecitos,9056,0.0,84.0
Vallejo,31237,0.0,84.0
Valles Mines,4923,0.0,84.0
Valley,25778,0.0,84.0
Valley Bend,5303,0.0,84.0
Valley Center,13668,0.0,84.0
Valley City,16111,0.0,84.0
Valley Cottage,10988,0.0,84.0
Valley Falls,15363,0.0,84.0
Valley Ford,12355,5.0,84.0
Valley Grove,7973,18.0,74.0
Valley Head,14302,0.0,79.0
Valley Lee,3617,5.0,84.0
Valley Mills,10082,0.0,84.0
Valley Park,15250,0.0,84.0
Valley Spring,5000,0.0,79.0
Valley Springs,23076,0.0,84.0
Valley Stream,23217,0.0,84.0
Valley View,22726,0.0,84.0
Valley Village,5639,0.0,84.0
Valleyford,7396,5.0,84.0
Valliant,9680,0.0,84.0
Vallonia,10637,0.0,84.0
Valmeyer,8165,0.0,79.0
Valmora,6623,0.0,79.0
Valmy,12780,0.0,84.0
Valparaiso,33754,0.0,84.0
Valrico,11091,0.0,84.0
Valyermo,6486,10.0,84.0
Van,14517,0.0,84.0
Van Alstyne,8437,0.0,79.0
Van Buren,43425,0.0,84.0
Van Dyne,7101,0.0,84.0
Van Etten,7073,0.0,84.0
Van Horn,5242,0.0,79.0
Van Horne,8402,0.0,79.0
Van Hornesville,6800,0.0,84.0
Van Lear,5254,5.0,84.0
Van Meter,5279,0.0,79.0
Van Nuys,32608,0.0,84.0
Van Orin,6586,0.0,84.0
Van Tassell,10856,0.0,79.0
Van Vleck,6834,0.0,79.0
Van Voorhis,8512,5.0,84.0
Van Wert,15038,0.0,84.0
Vance,30788,0.0,84.0
Vanceboro,10347,0.0,84.0
Vanceburg,6629,0.0,84.0
Vancleve,9196,0.0,64.0
Vancourt,11636,0.0,79.0
Vancouver,98190,0.0,84.0
Vandalia,31352,0.0,84.0
Vandemere,9377,10.0,84.0
Vanderbilt,18928,0.0,84.0
Vandergrift,3588,0.0,84.0
Vanderpool,7695,5.0,84.0
Vandervoort,10078,0.0,84.0
Vanderwagen,11475,0.0,84.0
Vandiver,6933,0.0,84.0
Vanduser,9704,0.0,84.0
Vanleer,6554,0.0,84.0
Vanlue,5015,0.0,84.0
Vansant,5675,0.0,84.0
Vantage,6944,0.0,84.0
Vanzant,8616,0.0,84.0
Vardaman,8018,0.0,84.0
Varina,11169,0.0,84.0
Varna,9735,5.0,84.0
Varnell,7619,0.0,84.0
Varney,14837,0.0,84.0
Varnville,10712,0.0,84.0
Varysburg,7090,0.0,84.0
Vashon,5673,0.0,84.0
Vass,13161,0.0,84.0
Vassalboro,14007,0.0,84.0
Vassar,14565,0.0,84.0
Vaucluse,9157,0.0,84.0
Vaughan,8192,0.0,79.0
Vaughn,24934,0.0,84.0
Vauxhall,9593,0.0,84.0
Veblen,6314,0.0,84.0
Veedersburg,8741,0.0,84.0
Vega,9559,0.0,84.0
Vega Alta,5738,0.0,84.0
Vega Baja,17341,0.0,84.0
Veguita,11494,0.0,84.0
Velarde,8046,0.0,84.0
Velma,4316,5.0,79.0
Velpen,5876,0.0,84.0
Velva,11447,0.0,84.0
Venango,16322,0.0,84.0
Vendor,12030,0.0,84.0
Venedocia,5903,0.0,84.0
Veneta,6319,0.0,84.0
Venetia,8519,0.0,84.0
Venetie,9813,0.0,84.0
Venice,42291,0.0,84.0
Ventnor City,10362,0.0,84.0
Ventress,9515,0.0,84.0
Ventura,39040,0.0,84.0
Venus,30659,0.0,84.0
Vera,6459,0.0,84.0
Veradale,4197,0.0,84.0
Verbank,5756,0.0,84.0
Verbena,11959,0.0,84.0
Verden,8352,0.0,79.0
Verdi,13241,0.0,84.0
Verdigre,6545,0.0,84.0
Verdon,6836,0.0,84.0
Verdugo City,10529,0.0,84.0
Verdunville,6490,0.0,84.0
Vergas,4627,0.0,84.0
Vergennes,20267,0.0,84.0
Vermilion,16766,0.0,84.0
Vermillion,27281,0.0,84.0
Vermont,6743,0.0,84.0
Vermontville,17882,0.0,84.0
Vernal,13448,0.0,79.0
Vernalis,8252,0.0,84.0
Verndale,7558,0.0,84.0
Verner,8655,5.0,79.0
Vernon,100282,0.0,84.0
Vernon Center,17769,0.0,84.0
Vernon Hill,10314,0.0,74.0
Vernon Hills,8061,0.0,84.0
Vernon Rockville,6561,0.0,84.0
Vernonia,6710,5.0,84.0
Vero Beach,52222,0.0,84.0
Verona,102187,0.0,84.0
Verona Beach,7657,0.0,79.0
Verplanck,8475,0.0,84.0
Versailles,46660,0.0,84.0
Vershire,5416,0.0,84.0
Vesper,10686,5.0,84.0
Vest,5533,0.0,84.0
Vesta,6650,0.0,84.0
Vestaburg,18054,0.0,84.0
Vestal,4472,0.0,84.0
Vesuvius,5324,0.0,84.0
Veteran,7025,5.0,84.0
Vevay,11220,5.0,84.0
Veyo,10465,0.0,84.0
Vian,13210,0.0,84.0
Viborg,5784,5.0,84.0
Viburnum,7516,0.0,84.0
Vicco,7181,0.0,84.0
Vichy,4864,0.0,79.0
Vici,9526,0.0,84.0
Vickery,6229,0.0,84.0
Vicksburg,27631,0.0,84.0
Victor,47126,0.0,84.0
Victoria,69256,0.0,84.0
Victorville,18113,0.0,84.0
Victory Mills,8422,0.0,84.0
Vida,17727,0.0,84.0
Vidal,7635,0.0,84.0
Vidalia,16581,0.0,84.0
Vidor,6378,0.0,84.0
Vienna,107613,0.0,84.0
Vieques,12323,0.0,84.0
Viking,5080,0.0,79.0
Vilas,16628,0.0,84.0
Villa Grande,14451,0.0,84.0
Villa Grove,14642,0.0,84.0
Villa Maria,5828,0.0,84.0
Villa Park,17421,0.0,84.0
Villa Rica,9727,0.0,84.0
Villa Ridge,26300,0.0,84.0
Village Mills,11745,0.0,84.0
Village Of Nagog Woods,7695,0.0,84.0
Villalba,11179,0.0,84.0
Villanova,12913,0.0,84.0
Villanueva,10403,0.0,79.0
Villard,5288,0.0,84.0
Villas,4431,0.0,84.0
Ville Platte,4891,5.0,84.0
Villisca,6480,0.0,84.0
Vilonia,7331,0.0,79.0
Vina,17656,0.0,79.0
Vinalhaven,5782,0.0,84.0
Vincennes,10392,0.0,84.0
Vincent,23581,0.0,84.0
Vincentown,6757,0.0,84.0
Vine Grove,13066,0.0,84.0
Vinegar Bend,10762,0.0,79.0
Vineland,14740,0.0,84.0
Vinemont,8008,0.0,84.0
Vineyard Haven,7273,0.0,84.0
Vining,15610,0.0,84.0
Vinita,13974,0.0,84.0
Vinson,13524,0.0,84.0
Vinton,41249,0.0,84.0
Vintondale,10335,0.0,84.0
Viola,63168,0.0,84.0
Violet,10506,0.0,84.0
Violet Hill,4953,5.0,84.0
Viper,14117,0.0,84.0
Virden,9508,0.0,84.0
Virgie,6992,0.0,84.0
Virgil,17845,0.0,84.0
Virgilina,5386,0.0,79.0
Virgin,11251,0.0,79.0
Virginia,26314,0.0,84.0
Virginia Beach,97816,0.0,84.0
Virginia City,21310,0.0,84.0
Virginville,8784,0.0,84.0
Viroqua,8594,0.0,84.0
Visalia,22680,0.0,84.0
Vista,19021,0.0,84.0
Vivian,22309,0.0,84.0
Voca,7036,0.0,84.0
Volant,7481,5.0,84.0
Volborg,15673,5.0,84.0
Volcano,16754,0.0,84.0
Volga,22042,0.0,84.0
Volin,6319,5.0,84.0
Voltaire,7245,0.0,84.0
Voluntown,8250,0.0,84.0
Von Ormy,6173,0.0,84.0
Vona,7691,0.0,84.0
Vonore,6490,0.0,84.0
Voorhees,5278,0.0,84.0
Voorheesville,4909,0.0,79.0
Voss,8914,0.0,84.0
Vossburg,8186,0.0,84.0
Votaw,13713,0.0,84.0
Vowinckel,8625,0.0,84.0
Vredenburgh,8161,0.0,79.0
Vulcan,18933,5.0,84.0
W Hartford,26499,0.0,79.0
Wa Keeney,8676,0.0,84.0
Waban,6057,0.0,84.0
Wabash,18346,0.0,84.0
Wabasha,11392,0.0,84.0
Wabasso,15014,0.0,84.0
Wabbaseka,11320,0.0,84.0
Wabeno,8043,5.0,84.0
Waccabuc,9939,0.0,84.0
Wachapreague,13272,5.0,84.0
Wacissa,10078,0.0,84.0
Waco,118206,0.0,84.0
Waconia,9175,0.0,84.0
Waddell,7449,0.0,79.0
Waddington,4785,0.0,84.0
Waddy,8896,0.0,84.0
Wade,5670,0.0,84.0
Wadena,14010,0.0,84.0
Wadesboro,14156,5.0,84.0
Wadesville,9339,0.0,84.0
Wading River,7392,5.0,84.0
Wadley,15047,0.0,84.0
Wadmalaw Island,8287,0.0,84.0
Wadsworth,32018,0.0,84.0
Waelder,9442,0.0,79.0
Wagarville,5526,0.0,79.0
Wagener,9879,0.0,84.0
Waggoner,10429,0.0,84.0
Wagner,8490,0.0,84.0
Wagon Mound,6895,5.0,84.0
Wagoner,15660,0.0,84.0
Wagram,6361,0.0,79.0
Wahiawa,7712,0.0,84.0
Wahkiacus,9967,0.0,84.0
Wahkon,5289,5.0,84.0
Wahoo,7699,0.0,84.0
Wahpeton,18305,0.0,84.0
Waialua,7886,0.0,84.0
Waianae,8238,0.0,84.0
Waikoloa,5827,0.0,79.0
Wailuku,5375,0.0,84.0
Waimanalo,11786,0.0,84.0
Waimea,6703,0.0,84.0
Wainscott,9312,0.0,84.0
Wainwright,13508,0.0,84.0
Waipahu,11057,0.0,84.0
Waite,10732,5.0,84.0
Waite Park,10957,0.0,84.0
Waiteville,8383,0.0,84.0
Waitsburg,9470,0.0,84.0
Waitsfield,8042,5.0,84.0
Waka,5069,0.0,84.0
Wakarusa,14443,0.0,84.0
Wake,5561,0.0,84.0
Wake Forest,7666,0.0,84.0
Wakefield,47052,0.0,84.0
Wakeman,8384,0.0,84.0
Wakita,9578,0.0,84.0
Wakonda,9171,0.0,84.0
Wakpala,3364,0.0,84.0
Wakulla Springs,8037,0.0,84.0
Walbridge,6072,0.0,84.0
Walcott,31482,0.0,84.0
Walden,14533,0.0,84.0
Waldo,35035,0.0,84.0
Waldoboro,8360,5.0,84.0
Waldorf,33497,0.0,84.0
Waldport,8774,0.0,84.0
Waldron,55421,0.0,84.0
Waldwick,9599,0.0,84.0
Wales,34513,0.0,84.0
Wales Center,9990,0.0,84.0
Waleska,6986,0.0,79.0
Walford,11546,5.0,79.0
