City,Income,IncomeErr,IncomePerCap,IncomePerCapErr
Pineville,28086.5,2325.0,16355.0,938.0
Pippa Passes,30411.0,3850.0,17939.0,1302.0
Piqua,35787.0,5287.0,21432.0,1798.0
Pisek,49411.0,2226.0,30154.0,2140.0
Pismo Beach,60691.0,1137.0,31060.0,590.0
Pitkin,43523.0,1401.5,21624.5,619.0
Pitts,28696.0,2826.0,14295.0,1376.0
Pittsburg,41388.0,2422.0,19809.0,876.0
Placerville,69584.0,1835.0,35588.0,844.0
Plain City,67382.0,3736.0,28549.0,918.0
Plainview,56510.0,1667.0,30468.0,1317.0
Plainville,43558.0,3779.0,23891.0,1327.0
Plano,84385.0,2609.0,31053.0,1078.0
Plattsburg,54773.0,4862.0,25500.0,1145.0
Plattsburgh,49930.0,1894.0,24941.0,699.0
Pleasanton,68100.0,3328.0,28887.0,1377.0
Pleasantville,60567.0,1568.0,28130.0,657.0
Pleasureville,46495.0,2717.0,21806.0,1047.0
Plum Branch,38712.0,2855.0,22201.0,2010.0
Plum City,61611.0,2179.0,29068.0,915.0
Pocatello,44279.0,2450.0,20237.5,1081.0
Point Baker,48523.0,2745.0,25205.0,1582.0
Point Comfort,51078.0,5676.0,24372.0,1385.0
Polk,48003.0,1682.0,22928.0,1268.0
Polkton,33228.0,2590.0,17025.0,1019.0
Pollock,38191.0,2196.0,19611.0,890.0
Polo,43691.0,3875.0,23082.0,1347.0
Pomeroy,45855.0,8863.0,22884.0,2231.0
Pomona Park,66194.0,1602.0,37581.0,1031.0
Ponce,16318.0,538.0,10562.0,389.0
Pond Creek,50250.0,2899.0,28552.0,2613.0
Poplar Bluff,35738.0,1990.0,19473.0,895.0
Poplar Grove,26844.0,1699.0,16700.0,1201.0
Poplarville,43355.0,4330.0,22286.0,1125.0
Poquoson,83735.0,6283.0,38428.0,2418.0
Port Charlotte,44244.0,1207.0,26984.0,750.0
Port Huron,49730.0,1147.0,25429.0,503.0
Port Murray,70471.0,2038.0,34136.0,767.0
Port Saint Joe,47368.0,1318.0,25246.0,614.0
Portales,35546.0,2764.0,18187.0,1094.0
Porter,52320.5,1725.5,27447.5,1332.0
Portis,40216.0,3678.0,27132.0,2276.0
Portland,47561.5,1481.5,25567.5,656.5
Portola,47333.0,3575.0,30842.0,2730.0
Portsmouth,45676.0,1325.0,23075.0,566.0
Post,48508.0,5305.0,18125.0,8610.0
Postville,48007.0,1518.0,26124.0,1163.0
Poteau,36490.0,1002.0,18881.0,542.0
Poulan,37974.0,4812.0,18762.0,1103.0
Powder River,56871.0,2135.0,30783.0,954.0
Powder Springs,60109.0,1783.0,24930.0,988.0
Powderly,40748.0,1632.0,22344.0,980.0
Powellsville,30027.0,1903.0,16629.0,946.0
Powers Lake,60096.0,12783.0,34161.0,2926.0
Powhattan,43724.0,3194.0,22600.0,1177.0
Prairie,31669.0,3292.0,18405.0,1079.0
Prairie Du Sac,55412.0,1266.5,27651.0,849.5
Prescott,38581.0,4984.0,24400.0,2732.0
Presidio,32132.0,6192.0,16507.0,1715.0
Preston,33440.333333333336,4833.333333333333,17494.0,1419.6666666666667
Primghar,55227.0,3484.0,30600.0,2237.0
Prince George,61857.0,3468.0,24785.0,1017.0
Princeton,45595.5,2379.5,23854.0,1294.5
Prosser,44749.0,1242.0,19793.0,459.0
Providence,38917.0,2794.0,19891.0,1090.0
Prudenville,35133.0,1471.0,22513.0,1498.0
Prudhoe Bay,72576.0,8046.0,51085.0,3137.0
Puerto Real,19320.0,1373.0,10609.0,750.0
Pukwana,31163.0,1883.0,11372.0,1406.0
Pulaski,41093.0,2568.0,20765.0,989.0
Punta Santiago,19342.0,1008.0,10678.0,615.0
Puryear,38234.0,1575.0,22207.0,1179.0
Pyote,51345.0,2868.0,24234.0,1508.0
Quakertown,56117.0,1027.0,28688.0,444.0
Quebradillas,15806.0,1397.0,8649.0,1022.0
Quenemo,51081.0,2161.0,24567.0,1408.0
Quincy,32098.5,2195.5,17248.0,929.5
Quitman,42905.0,2785.0,24912.0,1725.0
Racine,55584.0,1058.0,27895.0,452.0
Radford,29912.0,5745.0,15556.0,1348.0
Rainbow,51912.0,7451.0,26946.0,2473.0
Raleigh,38258.0,2003.0,21175.0,1013.0
Ralls,37434.0,2321.0,18692.0,1615.0
Ralston,53461.0,3019.5,28255.5,1347.5
Ranburne,38056.0,3883.0,20151.0,1357.0
Randolph,52504.333333333336,3455.0,24536.666666666668,1423.0
Rapid City,51681.5,2589.5,27210.5,1635.0
Raquette Lake,48243.0,3403.0,26968.0,3178.0
Ratliff City,44531.0,2099.0,22870.0,759.0
Ravenden,34044.0,3141.0,19011.0,1236.0
Ravenna,29736.0,4655.0,17241.0,1765.0
Ray City,37605.0,7316.0,16688.0,1299.0
Rayville,36421.0,3154.0,19699.0,1168.0
Raywick,38826.0,3588.0,19347.0,1293.0
Red Boiling Springs,33509.0,2603.0,17882.0,1032.0
Red Bud,48158.0,2443.0,22895.0,850.0
Red Cloud,40256.0,3795.0,22385.0,1217.0
Red Springs,36075.0,1543.5,16990.0,654.5
Red Valley,31757.0,1377.0,13011.0,486.0
Redmond,51223.0,1841.0,29158.0,1054.0
Redvale,56047.0,6153.0,40149.0,4160.0
Redwood Falls,47211.0,1479.0,25716.0,787.0
Reed Point,50588.0,7042.0,25522.0,2348.0
Reedy,31813.0,3144.0,18957.0,1163.0
Reelsville,47602.0,2539.0,21856.0,746.0
Refugio,44240.0,4317.0,24902.0,2309.0
Regent,52169.0,3233.0,28132.0,2027.0
Register,36032.0,1674.0,18719.0,814.0
Reinbeck,56750.0,2626.0,31076.0,1457.0
Reliance,38925.0,2469.0,21404.0,1500.0
Rembert,41332.0,1214.0,20806.0,726.0
Remsen,57130.0,2586.0,27991.0,975.0
Renick,37832.0,2748.0,18151.0,1032.0
Reno,52870.0,1077.0,28757.0,459.0
Rensselaer,55374.0,3120.0,24614.0,924.0
Resaca,35539.0,2859.0,17043.0,710.0
Reserve,50664.0,8352.0,30814.0,2591.0
Rice,41505.0,1916.0,20697.0,692.0
Riceboro,42988.0,4556.0,23887.0,2793.0
Richards,46195.0,2338.0,20891.0,1541.0
Richburg,31914.0,1775.0,18819.0,999.0
Richey,52738.0,7536.0,27878.0,1642.0
Richfield,55433.0,6296.0,24827.0,2929.0
Richfield Springs,48588.0,2049.0,24625.0,587.0
Richmond,51346.0,866.0,30828.5,556.5
Richton,37143.0,1988.0,20465.0,944.0
Richview,53202.0,2896.0,28683.0,1724.0
Ridgeville,32804.0,2734.0,19015.0,975.0
Ridgeway,34254.0,2642.0,19354.0,1150.0
Ridgway,54147.5,2685.0,29019.5,1751.5
Rifle,61842.0,7994.0,27274.0,2136.0
Rincon,32413.666666666668,1541.0,14357.0,713.6666666666666
Ringgold,38000.0,5108.0,23016.0,2934.0
Ringling,41641.0,5023.0,20736.0,1600.0
Ripon,53274.0,946.0,22645.0,308.0
Rising City,51027.0,3108.0,29457.0,2837.0
Rising Sun,66396.0,2103.0,29538.0,759.0
Riverside,72458.0,3264.0,39196.0,1478.0
Rivervale,33070.0,2520.0,17202.0,742.0
Riviera,38247.0,2992.0,18722.0,1309.0
Roanoke,49365.5,2132.25,26305.25,1017.5
Roaring Spring,43981.0,1455.0,23865.0,549.0
Roaring Springs,31683.0,4603.0,20322.0,2815.0
Robersonville,35080.0,2329.0,19032.0,1130.0
Roberts,60326.5,2792.5,30554.0,1215.0
Robins,59322.0,1387.0,30829.0,611.0
Robinson,47468.0,2993.0,26351.0,1329.0
Robstown,50337.0,922.0,25176.0,488.0
Rochelle,32043.0,3112.0,13521.0,1067.0
Rocheport,44820.0,3044.0,22158.0,1052.0
Rochester,61194.0,1191.0,29829.0,635.5
Rock Island,40439.0,3569.0,20351.0,1765.0
Rockford,58867.333333333336,3127.3333333333335,27442.0,1106.3333333333333
Rockville,99435.0,952.0,49110.0,388.0
Rockwood,40854.0,2321.0,23287.0,798.0
Rogers,46965.0,1928.5,24313.5,995.5
Rogerson,33440.0,2692.0,16854.0,1155.0
Rolla,46028.0,6778.0,22297.0,2112.0
Rolling Fork,23491.0,4154.0,12423.0,3011.0
Roma,26172.0,2076.0,12483.0,959.0
Rome City,49331.0,1879.0,23477.0,761.0
Romney,45932.0,1223.0,23529.0,647.0
Roopville,43586.0,2081.0,21320.0,932.0
Roper,34538.0,3933.0,20067.0,2009.0
Roscommon,41743.0,2001.0,22595.0,1443.0
Roseau,53199.0,1609.0,26698.0,935.0
Roseboro,30096.0,2158.0,18903.0,1131.0
Roseglen,55686.0,1590.0,31777.0,1372.0
Roseville,37067.0,2701.0,20180.0,1179.0
Rossburg,44632.0,1992.0,22832.0,696.0
Rosston,30691.0,6746.0,17277.0,1312.0
Rossville,52005.0,2831.0,25365.0,1171.0
Rotan,41406.0,2956.0,26855.0,3978.0
Rowlett,87524.0,3352.0,36163.0,1254.0
Roxie,38170.0,6093.0,22098.0,1958.0
Rufus,38362.0,5362.0,26178.0,2810.0
Rugby,49974.5,5611.5,29599.0,2993.0
Rumely,39300.0,3165.0,21259.0,1612.0
Runnemede,62185.0,1097.0,30822.0,416.0
Rupert,28143.0,4305.0,16857.0,1311.0
Russell,42532.0,3383.5,24820.0,2187.5
Russell Springs,32341.0,2241.0,17526.0,1211.0
Russellville,42584.0,2572.2,20907.0,924.6
Ruston,35748.0,3083.5,19994.5,1166.5
Ruth,31677.0,1889.0,17777.0,877.0
Rutherfordton,46528.0,2697.0,27164.0,1860.0
Ruthville,49563.0,3732.0,29018.0,2822.0
Rutledge,37581.5,2531.0,19916.5,1590.5
Sabana Grande,14795.0,1705.0,7943.0,551.0
Sacramento,40770.0,3639.0,20910.0,1219.0
Sacred Heart,52149.0,1883.0,28698.0,836.0
Sadieville,49354.0,2662.5,24361.0,1447.0
Safford,35250.5,2763.5,16142.5,1240.5
Saginaw,43042.0,795.0,23139.0,396.0
Saint Ansgar,49488.0,3035.0,25706.0,1223.0
Saint Bonifacius,65834.0,616.0,38724.0,305.0
Saint Clair,48480.0,1890.0,25241.0,863.0
Saint Clair Shores,54582.0,606.0,27525.0,238.0
Saint Hilaire,47127.0,3736.0,25500.0,924.0
Saint John,33277.0,3563.0,16706.0,1170.0
Saint Louis,47677.0,740.5,29757.5,419.5
Saint Marks,50340.0,4378.0,20823.0,1328.0
Saint Mary,51499.0,2716.0,23695.0,1191.0
Saint Marys,56344.5,2836.0,24910.0,1011.5
Saint Onge,45548.0,2643.0,27083.0,1436.0
Saint Paris,50974.0,2386.0,23513.0,798.0
Saint Paul,56104.0,872.0,30333.0,374.0
Saint Petersburg,45819.0,536.0,30170.0,368.0
Saint Simons Island,45918.0,1884.0,26541.0,1023.0
Saint Vincent,52326.0,4175.0,29279.0,1387.0
Salem,44530.25,3055.5,23263.75,1586.5
Salemburg,35490.0,2096.0,19063.0,861.0
Salina,37942.0,1547.0,21736.0,889.0
Salinas,37228.5,1628.0,17096.5,694.5
Salisbury,43069.0,1264.0,21706.0,618.0
Salt Lake City,62117.0,560.0,27314.0,254.0
Saltillo,35290.0,2100.0,20740.0,1719.0
Saluda,61121.0,4014.0,29867.0,1354.0
Salvisa,53974.0,3350.0,24353.0,1136.0
Salyersville,28500.0,3420.0,16046.0,1198.0
San Acacia,34037.0,2408.0,18553.0,2553.0
San Angelo,58500.0,7101.0,30963.0,4352.0
San Augustine,28275.0,3495.0,19213.0,3825.0
San Bernardino,53433.0,571.0,21352.0,182.0
San Francisco,81294.0,1099.0,52220.0,734.0
San German,14834.0,985.0,9664.5,653.5
San Juan,24783.666666666668,971.6666666666666,14066.666666666666,428.0
San Lorenzo,16538.0,1217.0,10021.0,1054.0
San Rafael,93257.0,2610.0,60236.0,1481.0
San Sebastian,14345.0,1273.0,7519.0,467.0
San Ygnacio,32162.0,4878.0,16619.0,1748.0
Sand Lake,41584.0,1204.0,19955.0,454.0
Sanders,41103.0,4053.0,20758.0,2564.0
Sanderson,47121.0,4778.0,20471.0,1495.0
Sandy Hook,31026.0,2657.5,18681.5,1554.5
Sandy Ridge,40696.0,1879.0,20950.0,861.0
Sanford,45980.5,1938.0,21303.5,618.5
Santa Barbara,63985.0,1293.0,30589.0,456.0
Santa Fe,54315.0,1546.0,33044.0,790.0
Santa Rosa,64240.0,1224.0,34235.0,584.0
Santa Teresa,38853.0,1605.0,20129.0,523.0
Sarahsville,41708.0,3544.0,21788.0,2097.0
Sarasota,51766.0,769.0,34479.0,574.0
Sardis,41528.0,1559.0,22522.0,1235.0
Satanta,55432.0,5919.0,25195.0,3054.0
Saucier,45025.0,4494.0,19484.0,1677.0
Sauk Rapids,52178.0,2429.0,25341.0,656.0
Saulsbury,31801.0,1907.0,15671.0,909.0
Savage,65084.0,4387.0,32900.0,3083.0
Savannah,47218.0,923.0,25690.0,495.0
Savonburg,38698.0,2328.0,20671.0,1191.0
Sawyer,30617.0,1609.0,18269.0,983.0
Saxe,35079.0,5329.0,18719.0,1331.0
Scandia,40449.0,1850.0,25317.0,2042.0
Schellsburg,45930.0,1345.0,23195.0,578.0
Schlater,24233.0,1909.0,14563.0,934.0
Scobey,49239.0,6074.0,33140.0,4392.0
Scottown,37319.0,2432.0,21195.0,1378.0
Scotts Hill,38745.0,3131.0,19269.0,991.0
Scottsville,44736.666666666664,2386.0,22776.666666666668,936.3333333333334
Seal Beach,76509.0,426.0,34817.0,229.0
Seattle,75302.0,690.0,41664.0,315.0
Sebasco Estates,53298.0,2998.0,30062.0,1388.0
Secor,65852.0,2867.0,30804.0,1165.0
Sedalia,39729.0,1746.5,20649.5,845.0
Sedgwick,44191.0,5886.0,22857.0,1592.0
Selby,43221.0,2732.0,25553.0,2084.0
Selfridge,38068.0,4250.0,15557.0,1594.0
Selinsgrove,49917.0,1630.0,23836.0,1480.0
Selmer,32557.0,1874.0,17751.0,1062.0
Seminary,31631.0,2413.0,16245.0,1039.0
Seneca,41237.0,2057.0,24666.0,1322.0
Seney,34118.0,2977.0,20580.0,1280.0
Senoia,62461.0,1834.0,28106.0,797.0
Sentinel,49632.0,3464.0,25493.0,1585.0
Sextons Creek,21549.0,1892.0,13802.0,911.0
Seymour,36373.0,7151.0,32907.0,9699.0
Shady Dale,42368.0,2443.0,20570.0,1580.0
Shalimar,55880.0,1223.0,28902.0,738.0
Shallowater,50665.0,2310.0,22609.0,1071.0
Shambaugh,43912.0,2020.0,23617.0,1213.0
Sharon,55300.0,3713.0,26124.0,1948.0
Sharon Grove,40497.0,4357.0,19042.0,1055.0
Shattuck,50855.0,4088.0,28417.0,2051.0
Shawnee,44688.0,804.0,21974.0,654.0
Shawsville,48005.0,4456.0,23885.0,1493.0
Sheboygan,53713.0,1167.0,27034.0,528.0
Shellsburg,60606.0,2773.0,29990.0,1834.0
Shelton,84233.0,1252.0,50137.0,563.0
Sheridan Lake,40304.0,3948.0,22731.0,2560.0
Shermans Dale,57177.0,1979.0,27019.0,658.0
Sherwood,44373.0,1589.0,21263.0,620.0
Shields,62418.0,3157.0,32614.0,1500.0
Shippenville,42536.0,1453.0,22136.0,646.0
Shipshewana,49964.0,1347.0,20413.0,962.0
Shirley,29264.0,2701.0,18944.0,1708.0
Shoshone,42943.5,5043.5,20896.0,3312.5
Shuqualak,26677.0,4993.0,14450.0,1373.0
Sibley,49448.0,2926.0,25306.0,1319.0
Sidney,31937.0,1589.5,18454.5,746.0
Sikeston,39162.0,1848.0,20542.0,755.0
Silver City,43750.333333333336,2824.0,22075.0,1432.6666666666667
Silver Creek,51012.0,1769.0,26136.0,1784.0
Silverton,38603.0,7119.0,22323.0,2637.0
Simpson,39223.0,4776.0,21131.0,1929.0
Singer,45969.0,3637.0,22961.0,1368.0
Sioux Falls,53525.0,1260.0,27387.0,516.0
Sitka,70376.0,4235.0,33890.0,1875.0
Skagway,69318.0,6594.0,38696.0,3940.0
Skamokawa,44485.0,7760.0,24483.0,3148.0
Skidmore,43216.5,3333.5,25694.0,1853.5
Slaterville Springs,52624.0,2016.0,28460.0,944.0
Sledge,31211.0,2159.0,17246.0,2494.0
Slinger,69237.0,1609.0,33744.0,877.0
Smartville,46892.0,1931.0,20471.0,921.0
Smelterville,37665.0,2716.0,21254.0,996.0
Smithburg,39974.0,4623.0,19992.0,1559.0
Smithfield,50512.0,1625.0,22858.0,649.0
Smithville,35538.5,2762.5,21488.5,1973.5
Sneedville,26898.0,2485.0,15169.0,1209.0
Snelling,42462.0,1214.0,18204.0,435.0
Snook,51821.0,4534.0,24894.0,1559.0
Snyder,56842.0,5454.0,24584.0,1649.0
Social Circle,51820.0,4371.0,24435.0,1849.0
Soddy Daisy,37013.0,3265.0,18061.0,1678.0
Soldier,48653.0,3154.0,26041.0,1573.0
Solon Springs,47095.0,2086.0,25191.0,561.0
Somerset,42017.0,1589.0,20302.0,872.0
Somerville,57540.0,1221.0,27490.0,442.0
Sondheimer,21099.0,2897.0,11313.0,1556.0
Sonora,51667.0,6212.0,25650.0,2686.0
Sorento,47946.0,3835.0,22867.0,1841.0
Sour Lake,52614.0,2456.0,26844.0,1120.0
South Beloit,48225.0,832.0,25198.0,429.0
South Bend,45471.0,828.0,24395.0,413.0
South Fork,48125.0,8932.0,32271.0,4620.0
South Plains,41026.0,4376.0,22195.0,2095.0
South Portsmouth,45370.0,1926.0,23649.0,1160.0
South Sioux City,49786.0,3641.0,20543.0,974.0
Southport,50462.0,2464.0,29078.0,1160.0
Sparks,64832.0,9604.0,35115.0,3828.0
Sparta,28692.5,2556.5,15484.5,1507.5
Spearville,50777.0,1792.0,20619.0,1014.0
Speedwell,36694.0,2148.5,20943.5,1104.0
Spencer,33672.0,4785.0,15151.0,2579.0
Spirit Lake,57265.0,2366.0,34218.0,1675.0
Spiritwood,52359.0,2422.0,29490.0,1822.0
Spotsylvania,78125.0,2699.0,32105.0,693.0
Spring Hill,60966.0,4034.0,29413.0,1141.0
Spring Lake,58989.0,1424.0,26519.0,431.0
Springdale,43524.0,1412.0,24638.0,860.0
Springfield,46410.0,1744.8,24190.8,722.4
Springport,41855.0,1443.0,21286.0,1111.0
Spruce Pine,35965.0,2343.0,18717.0,675.0
Squaw Lake,47761.0,1493.0,25219.0,640.0
Stafford,47377.0,3697.0,25476.0,1979.0
Stanardsville,61550.0,5109.0,28209.0,1938.0
Stanberry,41912.0,3041.0,20687.0,1257.0
Stanchfield,59865.0,1971.0,27152.0,1063.0
Stanley,43895.0,2183.0,22241.0,1288.0
Stanton,34182.0,2846.0,19027.0,1525.0
Staples,41906.0,2982.0,22002.0,1272.0
Stapleton,39405.333333333336,6065.333333333333,21005.0,1963.0
Star,43920.0,4799.0,22804.0,2768.0
Starbuck,52785.0,3014.0,30071.0,1429.0
Starkville,32485.0,3651.0,20091.0,1025.0
Staten Island,73197.0,1178.0,32041.0,459.0
Statenville,32959.0,4338.0,16954.0,1975.0
Statesville,51527.0,3109.0,28141.0,1714.0
Statham,52012.0,2034.0,21411.0,806.0
Steamboat Rock,51019.0,1670.0,26256.0,1345.0
Steamboat Springs,64963.0,5211.0,36472.0,2261.0
Steens,40239.0,1534.0,21410.0,844.0
Stephan,51776.0,5731.0,26239.0,2732.0
Stephens,36619.0,3136.0,20045.0,988.0
Sterling,85427.0,1477.5,36492.5,590.0
Sterling City,53456.0,10963.0,21386.0,3906.0
Stet,42415.0,5120.0,23403.0,1629.0
Stevenson,37745.0,1399.0,20066.0,779.0
Stewart,33872.0,1277.0,17868.0,772.0
Stilwell,54758.5,1425.5,28289.0,682.5
Stinnett,49353.0,3242.0,24875.0,1140.0
Stockport,42899.0,3322.0,25209.0,2435.0
Stockton,44152.5,2914.5,25337.0,1410.0
Stone Harbor,57637.0,1972.0,33028.0,840.0
Stone Lake,41665.0,1464.0,25284.0,1150.0
Stoneville,38126.0,1466.0,20726.0,467.0
Stony Point,62110.0,2270.0,27345.0,751.0
Stowell,70544.0,6404.0,30572.0,2236.0
Strafford,44451.0,2032.0,19956.0,957.0
Strandburg,53152.0,4607.0,30511.0,3205.0
Strasburg,63265.0,942.0,34190.0,485.0
Stratford,50850.333333333336,2279.3333333333335,23200.0,1154.0
Strawn,39516.0,1932.0,23013.0,1312.0
Streetman,44301.0,3918.0,24087.0,1662.0
Stringtown,36661.0,2617.0,18810.0,1276.0
Stuart,51593.0,1685.0,34742.0,1104.0
Suamico,53527.0,982.0,27876.0,538.0
Sudlersville,85963.0,3994.0,38733.0,1351.0
Suffolk,65499.0,1792.0,29620.0,854.0
Sugar City,31692.0,3058.0,12697.5,1225.5
Sula,39480.0,2349.0,22482.0,796.0
Sulligent,35450.0,2018.0,20130.0,2359.0
Sullivan,44900.5,3712.0,22608.5,1235.5
Sulphur,45312.0,1319.0,25005.0,586.0
Sulphur Springs,44396.0,2791.0,22453.0,1164.0
Summerfield,45374.0,2759.0,26313.0,1530.0
Summersville,35088.0,2370.0,17741.0,1072.0
Summertown,37814.0,1629.0,19214.0,869.0
Summit,38597.0,2879.6666666666665,19829.666666666668,1222.3333333333333
Sumner,40642.0,1638.0,20953.0,1305.0
Sunburg,49035.0,3973.0,27202.0,1006.0
Sunbury,45832.0,2375.5,22663.0,862.0
Sundance,57738.0,5291.0,30245.0,2787.0
Sunnyside,60251.0,1370.0,28758.0,528.0
Sunset,32625.0,1978.0,19156.0,730.0
Suquamish,62941.0,1072.0,32063.0,501.0
Surry,53673.0,4311.0,24660.0,1923.0
Sutton,72983.0,1577.0,29913.0,679.0
Swanquarter,42897.0,6334.0,19333.0,2626.0
Swansea,43531.0,3232.0,24900.0,2514.0
Sweet,40828.0,3414.0,19726.0,1198.0
Sweetwater,35291.0,2687.0,19351.0,926.0
Sycamore,34156.0,5617.0,17576.0,1916.0
Sylacauga,31212.0,2971.0,17519.0,961.0
Sylva,42257.0,2471.0,25562.0,1191.0
Symsonia,45212.0,2855.0,23707.0,1158.0
Syracuse,58113.0,4350.0,24330.5,1248.5
Tacoma,59953.0,619.0,28824.0,236.0
Tahoka,39526.0,3833.0,23341.0,2239.0
Talala,50023.0,2351.0,28145.0,995.0
Tallahassee,46745.0,1057.0,26522.0,502.0
Talmage,50275.0,2360.0,26032.0,1044.0
Tannersville,37664.0,1874.0,22721.0,1774.0
Taos Ski Valley,36582.0,4167.0,22358.0,1501.0
Tappahannock,42760.0,5157.0,23448.0,2609.0
Tarpley,49863.0,7193.0,26663.0,1590.0
Taylor,38883.666666666664,2284.0,21915.0,1667.0
Taylorsville,48043.5,1926.0,23616.0,925.0
Tea,76094.0,2244.0,35559.0,1597.0
Teigen,43750.0,6181.0,25378.0,3497.0
Tekonsha,42520.0,1056.0,23150.0,502.0
Tell,36633.0,8958.0,19861.0,2691.0
Terra Bella,42031.0,920.0,17876.0,353.0
Terre Haute,40313.0,1182.0,21626.0,785.0
Terrebonne,46366.0,3506.0,21341.0,1970.0
Terry,42383.0,6547.0,23285.0,2940.0
The Dalles,43422.0,2729.0,22828.0,1049.0
Thedford,51000.0,2392.0,30475.0,4734.0
Theodosia,31399.0,1473.0,16959.0,819.0
Thornton,43970.0,3245.0,22799.0,1355.0
Three Rivers,50400.0,5652.0,21231.0,2559.0
Three Springs,44396.0,1166.0,21714.0,861.0
Tignall,34243.0,5267.0,22373.0,2174.0
Tilden,45929.5,9121.0,27185.5,5379.5
Tiline,42171.0,4811.0,23079.0,2846.0
Tillar,27197.0,2543.0,17788.0,1427.0
Timewell,50739.0,4955.0,21065.0,2098.0
Timmonsville,35409.0,1934.0,19810.0,731.0
Tioga,68188.0,5505.0,38061.0,3696.0
Tippecanoe,45332.0,2731.0,22807.0,1915.0
Tiptonville,30086.0,2604.0,12810.0,1326.0
Tobias,43008.0,2981.0,25469.0,1709.0
Tokio,37475.0,3195.0,21705.0,4416.0
Toledo,43919.0,2163.0,23706.0,672.5
Toluca,53423.0,1419.0,27739.0,1398.0
Topeka,50378.0,1143.0,26691.0,561.0
Topton,39133.0,1826.0,24060.0,1088.0
Torrey,40645.0,3353.0,20121.0,2313.0
Tow,48259.0,4147.0,36279.0,3570.0
Townsend,50115.0,4302.0,29188.0,2870.0
Trade,30763.0,3533.0,16916.0,1285.0
Trail City,37206.0,2865.0,16216.0,1229.0
Treloar,51133.0,3565.0,24033.0,1247.0
Trenton,55230.0,1972.0,28522.5,775.0
Tribune,47750.0,5443.0,25994.0,2858.0
Trimble,42468.0,3230.0,23044.0,1620.0
Trinchera,45067.0,2870.0,22935.0,1589.0
Trion,37272.5,2040.0,18881.5,930.5
Tripp,43109.0,2451.0,20814.0,1046.0
Trout,37310.0,5329.0,20818.0,1674.0
Trout Creek,32257.0,2168.0,20169.0,1130.0
Troy,64168.0,2150.0,35126.5,941.5
Truckee,65234.5,1879.5,34232.0,834.5
Trujillo Alto,30140.0,1368.0,15409.0,793.0
Truman,50604.0,1759.0,25973.0,1235.0
Trumbull,50635.0,3236.0,27690.0,1876.0
Tuckasegee,38015.0,2394.0,21517.0,1235.0
Tullahoma,42773.0,2204.0,22889.0,1205.0
Tumacacori,40140.0,2637.0,17795.0,999.0
Tunkhannock,51004.0,2194.0,26087.0,796.0
Tununak,51012.0,2526.0,17746.0,768.0
Turkey,30950.0,4283.0,17378.0,2513.0
Tuscumbia,38094.0,2006.0,21268.0,1320.0
Tuthill,42171.0,4116.0,16549.0,2768.0
Tuttle,52279.0,1873.0,24965.0,685.0
Tutwiler,29731.0,2837.0,13819.0,1142.0
Twin Lake,42829.0,917.0,21291.0,428.0
Twin Lakes,45367.0,6912.0,24399.0,2347.0
Two Dot,32723.0,5940.0,19385.0,2157.0
Two Harbors,48417.0,1965.0,29346.0,1351.0
Tylerton,35154.0,3464.0,16631.0,2107.0
Tyndall,45254.0,3268.0,22165.0,2089.0
Tyner,44329.0,5605.0,23006.0,1962.0
Tyro,47118.0,6098.0,27528.0,3811.0
Tyrone,79066.0,2497.0,36362.0,884.0
Ullin,31980.0,1832.0,18923.0,1727.0
Ulysses,50506.0,5602.0,23884.0,2256.0
Umpire,34229.0,3163.0,21273.0,2299.0
Unalaska,84306.0,4743.0,31754.0,1719.0
Underwood,44442.0,2053.0,21385.0,1797.0
Union,33742.5,3276.5,18391.5,1030.0
Union Point,42408.0,2167.0,28209.0,2047.0
Union Star,49884.0,1918.0,23473.0,1737.0
Uniontown,41268.0,1870.0,20849.0,1076.0
Unionville,43086.0,1276.5,23085.0,539.0
University Park,48726.0,3067.0,25228.0,1723.0
Upland,43099.5,2342.0,24433.0,1212.0
Urbana,46495.0,1077.0,26078.0,620.0
Utica,48176.0,3370.0,27044.0,1607.0
Utuado,15725.0,905.0,7717.0,331.0
Valdosta,34748.5,2307.5,19458.5,988.5
Vale,38669.0,5201.0,20067.0,1562.0
Vallejo,71379.0,2063.0,36475.0,1110.0
Valley Center,50657.0,597.0,26016.0,314.0
Valley Grove,40569.0,1635.0,27053.0,1451.0
Valley Lee,86987.0,2126.0,36668.0,976.0
Valley Springs,46242.0,2785.5,25749.5,1206.0
Valley Stream,99465.0,1000.0,43206.0,355.0
Vallonia,47000.0,1869.0,22421.0,788.0
Van,46929.0,1127.0,24964.0,549.0
Van Buren,50895.0,1503.0,27129.0,769.0
Van Horn,35000.0,5602.0,17340.0,3140.0
Vanderbilt,51921.5,3954.5,25715.0,1617.5
Vanleer,39401.0,2406.0,18234.0,1118.0
Vanzant,30508.0,1826.0,17343.0,1431.0
Varnell,40596.0,1434.0,20353.0,915.0
Varnville,31410.0,1875.0,20046.0,2208.0
Vaughn,30772.0,3449.0,16820.0,2055.0
Vega Alta,21153.333333333332,1467.6666666666667,10085.333333333334,522.0
Venango,55893.0,4642.0,29171.0,2522.0
Ventura,46122.0,1395.0,28270.0,1381.0
Venus,43644.0,1393.0,23380.0,709.0
Vernal,66815.0,3343.0,24720.0,1698.0
Vernon,86565.0,2401.0,38810.0,838.0
Vero Beach,45798.0,1567.0,31882.0,1351.0
